Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.208333;[-1.56594,-189.263,0.160691]
5;0.490741;[0.704127,-191.86,-0.0899216]
6;0.472222;[-1.07512,-191.267,-1.28371]
7;0.435185;[0.757153,-192.042,-0.55631]
8;0.416667;[0.445573,-190.668,-1.66444]
9;0.421296;[0.428009,-192.419,0.76006]
10;0.398148;[-0.414509,-190.673,-0.229207]
11;0.435185;[-0.801757,-191.602,-0.104855]
12;0.398148;[0.175048,-191.509,-0.130145]
13;0.398148;[-0.436237,-191.284,1.65259]
14;0.412037;[0.522773,-192.046,0.526629]
15;0.347222;[-1.0186,-190.697,0.134763]
16;0.430556;[-0.243866,-190.326,0.284394]
17;0.393519;[0.024666,-191.27,1.07529]
18;0.439815;[0.388963,-190.01,-0.451902]
19;0.356481;[-0.159084,-190.855,0.849205]
20;0.435185;[0.379313,-191.383,-0.97411]
21;0.388889;[1.44664,-191.153,0.151271]
22;0.365741;[-0.124928,-190.656,-0.0454426]
23;0.398148;[-0.53858,-190.317,0.225085]
24;0.407407;[-0.0367572,-190.611,0.0552853]
25;0.412037;[-0.194532,-191.127,0.630742]
26;0.351852;[-0.741403,-192.466,0.134037]
27;0.453704;[-0.849206,-190.935,-0.64514]
28;0.407407;[1.71066,-191.49,-0.208016]
29;0.37963;[0.199137,-191.043,1.93762]
30;0.356481;[2.28862,-191.876,-0.796227]
31;0.444444;[-0.0182262,-191.159,-1.35258]
32;0.365741;[-0.75004,-190.744,0.10321]
33;0.462963;[-0.375792,-190.66,-1.15043]
34;0.416667;[0.978493,-190.294,0.786173]
35;0.393519;[0.338312,-191.079,1.24625]
36;0.453704;[0.560773,-190.976,-0.612549]
37;0.425926;[-1.46646,-192.2,-0.442827]
38;0.337963;[-0.850093,-190.429,-0.677147]
39;0.412037;[-0.827375,-191.423,-0.393836]
40;0.462963;[0.220067,-190.931,0.344885]
41;0.337963;[-0.455495,-191.312,0.0396104]
42;0.439815;[-0.0808576,-191.563,-0.668752]
43;0.476852;[0.313176,-192.179,-0.0117195]
44;0.0324074;[0.0381636,-190.675,1.93745]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
