Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.24537;[1.25094,-322.796,-0.731439]
5;0.439815;[0.961034,-323.765,-0.0761593]
6;0.412037;[-0.654589,-323.365,0.38975]
7;0.481481;[0.161337,-323.731,-0.211378]
8;0.333333;[-0.158139,-323.173,0.258107]
9;0.416667;[0.574994,-324.121,-0.556685]
10;0.402778;[-0.197492,-323.62,0.0551149]
11;0.439815;[-0.566022,-322.826,0.98402]
12;0.347222;[0.934936,-323.478,-0.516872]
13;0.462963;[0.373517,-323.075,-0.593165]
14;0.37963;[-0.226098,-322.508,-0.230318]
15;0.407407;[-0.226294,-324.007,0.774149]
16;0.375;[0.741513,-322.072,-0.0126789]
17;0.435185;[-0.713176,-323.835,-0.00184061]
18;0.365741;[0.340054,-323.891,-0.246533]
19;0.412037;[1.19457,-323.396,0.354836]
20;0.490741;[-0.465655,-323.461,-0.521559]
21;0.365741;[-0.348474,-322.068,-0.0905167]
22;0.375;[-0.139614,-323.581,-0.931271]
23;0.398148;[0.119938,-322.92,-0.404695]
24;0.435185;[-0.438307,-323.37,0.652293]
25;0.398148;[0.772048,-323.542,1.43046]
26;0.37963;[-1.2316,-323.116,0.649013]
27;0.425926;[0.561148,-322.428,-0.417438]
28;0.384259;[-0.691279,-323.438,-0.148702]
29;0.425926;[-1.00633,-323.246,-0.350413]
30;0.416667;[-0.190134,-324.215,0.468599]
31;0.365741;[0.590095,-322.597,-0.897001]
32;0.361111;[-0.389511,-323.94,-1.71148]
33;0.393519;[-0.357516,-323.318,-0.120106]
34;0.449074;[-0.603592,-323.542,0.132595]
35;0.375;[0.12696,-323.453,-0.572536]
36;0.439815;[0.278875,-323.466,1.1185]
37;0.458333;[0.144323,-323.077,-0.341461]
38;0.407407;[0.662156,-323.345,-0.78456]
39;0.430556;[-0.456687,-323.377,-0.684965]
40;0.361111;[-0.596338,-323.613,1.89841]
41;0.486111;[-0.853075,-324.354,-0.537283]
42;0.398148;[-0.450651,-323.648,-1.27419]
43;0.476852;[-0.182401,-322.986,-1.1922]
44;0.0185185;[-1.18285,-324.624,-0.337362]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
