Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[-1.20036,-144.09,-0.407312]
5;0.398148;[-0.0758829,-143.123,0.143739]
6;0.398148;[-0.709944,-143.569,0.602203]
7;0.37963;[0.152355,-142.394,-0.460822]
8;0.407407;[0.73535,-143.174,-1.02663]
9;0.444444;[0.490574,-143.012,1.27987]
10;0.324074;[1.56206,-142.986,-0.475725]
11;0.393519;[0.0233478,-143.798,-0.55228]
12;0.435185;[-0.327638,-142.796,0.701704]
13;0.416667;[0.513089,-143.382,0.374647]
14;0.393519;[-0.0952732,-142.896,0.490838]
15;0.393519;[-0.0731851,-142.658,1.15929]
16;0.384259;[0.13855,-143.845,1.83957]
17;0.407407;[0.0210888,-143.636,-0.598624]
18;0.347222;[-1.98669,-142.799,0.564375]
19;0.416667;[0.246863,-143.189,0.491921]
20;0.384259;[-0.0375459,-143.221,-1.10757]
21;0.421296;[-0.347999,-143.573,0.807803]
22;0.467593;[0.0849453,-143.472,-0.50564]
23;0.37037;[-0.41907,-142.269,-1.09586]
24;0.430556;[1.31694,-142.299,0.373736]
25;0.384259;[-0.974661,-143.268,1.45616]
26;0.467593;[0.00930971,-143.534,0.292289]
27;0.449074;[0.325898,-143.055,-0.167533]
28;0.351852;[-0.326992,-144.258,-0.725903]
29;0.412037;[0.378677,-143.046,-1.10706]
30;0.421296;[-0.159484,-142.229,0.462668]
31;0.486111;[-0.392564,-143.102,0.990175]
32;0.37037;[-0.205796,-143.132,0.336146]
33;0.425926;[0.741097,-143.542,-0.310809]
34;0.439815;[-0.278176,-143.326,0.15955]
35;0.393519;[0.599021,-142.482,-0.143133]
36;0.416667;[-1.10765,-142.538,0.523911]
37;0.430556;[-0.896952,-143.535,-0.180083]
38;0.388889;[-0.398543,-142.089,1.61801]
39;0.467593;[0.108303,-142.642,-0.156097]
40;0.402778;[-1.12331,-142.709,0.114502]
41;0.398148;[0.167188,-143.648,-0.546654]
42;0.361111;[0.27305,-143.266,0.822552]
43;0.537037;[0.638672,-142.458,0.360512]
44;0.0416667;[-2.70855,-147.056,1.92055]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
