Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.277778;[0.367827,-351.309,0.0773154]
5;0.444444;[0.178272,-352.156,0.621595]
6;0.384259;[-0.177573,-350.091,-0.509689]
7;0.375;[-0.294958,-352.086,1.06343]
8;0.462963;[0.241676,-350.583,0.417009]
9;0.439815;[0.10958,-351.025,0.350699]
10;0.439815;[-1.1447,-351.666,-0.980058]
11;0.425926;[0.33983,-351.153,-0.69159]
12;0.435185;[-0.639641,-352.078,0.279876]
13;0.342593;[0.168403,-351.57,0.646491]
14;0.458333;[0.0267504,-351.228,0.228533]
15;0.310185;[1.50582,-349.811,0.136736]
16;0.458333;[0.760416,-351.464,0.28904]
17;0.37963;[-0.520598,-350.23,0.954765]
18;0.435185;[0.433689,-350.911,-1.71723]
19;0.421296;[-0.241471,-351.452,0.361627]
20;0.388889;[0.0975833,-352.629,-0.559234]
21;0.393519;[0.251387,-351.983,1.14289]
22;0.402778;[0.666052,-350.776,0.00709016]
23;0.402778;[-0.0109107,-351.743,0.743472]
24;0.416667;[-0.969774,-350.902,-0.50431]
25;0.421296;[0.761309,-352.558,-0.853435]
26;0.365741;[-0.998124,-351.897,0.350144]
27;0.402778;[-0.0721845,-351.333,-0.102557]
28;0.421296;[-0.0130337,-351.836,-0.901569]
29;0.393519;[0.62249,-351.301,-0.0184451]
30;0.375;[0.378357,-351.363,1.08402]
31;0.416667;[0.143717,-351.08,-0.304611]
32;0.439815;[-0.304696,-351.405,0.653351]
33;0.37963;[-0.133919,-351.739,0.890723]
34;0.416667;[0.895845,-350.381,0.711965]
35;0.421296;[0.650947,-350.553,-0.0402926]
36;0.449074;[-0.0622511,-352.125,-0.184271]
37;0.453704;[0.227371,-351.399,0.994632]
38;0.375;[-1.05945,-350.573,-1.10126]
39;0.384259;[0.364338,-352.256,-0.240184]
40;0.439815;[0.617714,-350.269,-0.042748]
41;0.398148;[0.688329,-351.156,-0.613461]
42;0.356481;[0.289521,-351.481,0.574747]
43;0.439815;[0.16779,-351.277,-0.943595]
44;0.0277778;[1.88997,-350.397,-1.4494]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
