Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.337963;[-1.04275,-251.522,0.943962]
5;0.625;[0.653155,-252.918,0.422755]
6;0.527778;[0.373181,-251.977,0.356125]
7;0.657407;[-0.674692,-252,-0.142483]
8;0.564815;[-0.115485,-251.53,-0.684064]
9;0.592593;[-1.21784,-253.2,-0.300486]
10;0.583333;[0.709661,-252.909,0.691357]
11;0.62037;[-0.780397,-252.429,-0.0426777]
12;0.597222;[-0.241521,-253.033,0.313137]
13;0.569444;[1.03042,-252.819,0.0261]
14;0.615741;[-0.545325,-252.531,0.492319]
15;0.560185;[0.774497,-252.546,0.243907]
16;0.546296;[-0.0269279,-252.765,-0.222931]
17;0.601852;[-0.429651,-252.676,0.854481]
18;0.62963;[0.566074,-252.838,0.401856]
19;0.560185;[-0.564649,-253.698,-0.0676605]
20;0.560185;[0.319302,-253.069,-0.778939]
21;0.527778;[0.205802,-252.838,0.158507]
22;0.564815;[0.267083,-253.822,-0.141199]
23;0.587963;[-0.268823,-253.309,-0.145943]
24;0.574074;[0.65219,-253.427,0.173563]
25;0.560185;[0.00966813,-253.464,0.576067]
26;0.601852;[0.171768,-252.962,0.0194103]
27;0.606481;[-0.703736,-253.566,0.214869]
28;0.523148;[-1.03275,-253.745,0.853095]
29;0.611111;[-0.301187,-253.046,-0.299415]
30;0.62037;[0.137383,-252.001,-0.672573]
31;0.527778;[-0.945108,-254.397,-0.561074]
32;0.518519;[-0.394443,-253.332,-0.89843]
33;0.62963;[0.519834,-252.836,-0.812685]
34;0.578704;[-0.340275,-252.917,0.856782]
35;0.513889;[-0.00265566,-253.234,-0.0462691]
36;0.560185;[0.27408,-253.472,-0.349964]
37;0.550926;[-0.0187563,-252.79,0.409032]
38;0.662037;[-0.00471322,-253.142,0.323054]
39;0.569444;[-0.275288,-252.686,-0.222209]
40;0.592593;[-0.108792,-252.572,0.493097]
41;0.597222;[0.392779,-253.514,1.1581]
42;0.583333;[0.0304614,-252.058,0.503022]
43;0.708333;[0.3696,-250.97,0.0897648]
44;0.0277778;[1.32109,-252.266,0.923773]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
