Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.208333;[-0.255842,-18.9919,0.182849]
5;0.467593;[-1.06813,-20.2598,-0.570451]
6;0.425926;[-0.316469,-19.9454,0.286083]
7;0.462963;[-0.731504,-21.15,-0.383514]
8;0.467593;[-1.02439,-22.1089,-1.16391]
9;0.486111;[1.10265,-22.4393,0.132991]
10;0.546296;[-0.479333,-24.6364,0.370725]
11;0.453704;[0.965012,-23.3543,-1.78842]
12;0.564815;[0.246442,-25.28,0.338305]
13;0.537037;[0.0220889,-25.6168,0.248255]
14;0.564815;[0.199856,-26.7818,0.274852]
15;0.541667;[-0.0208283,-26.5821,0.508066]
16;0.652778;[0.323059,-28.0278,-0.846]
17;0.662037;[-0.105403,-28.2739,0.562145]
18;0.699074;[0.443805,-28.3571,0.26933]
19;0.675926;[0.685123,-29.4128,-0.543746]
20;0.689815;[-0.184997,-29.4865,0.199024]
21;0.694444;[0.172702,-29.6487,-0.149248]
22;0.75463;[-0.0175085,-30.3375,0.354516]
23;0.731481;[0.325743,-30.8161,0.0635213]
24;0.703704;[0.558026,-30.7044,-0.338044]
25;0.634259;[-0.514608,-29.6662,-0.0639421]
26;0.722222;[-0.087236,-29.8983,0.0678124]
27;0.726852;[-0.179308,-30.1119,-0.717815]
28;0.671296;[-0.0903341,-29.372,0.68901]
29;0.694444;[-0.250885,-29.5814,0.0257278]
30;0.685185;[0.0275589,-29.1916,-0.326938]
31;0.62963;[0.256224,-28.4906,-0.445498]
32;0.597222;[-0.217058,-27.4069,0.210386]
33;0.615741;[-0.495657,-27.3756,0.220349]
34;0.601852;[0.488146,-25.2355,-0.763174]
35;0.472222;[-0.523806,-24.7863,1.17607]
36;0.541667;[0.0116049,-25.2475,0.333117]
37;0.62037;[-0.433576,-23.436,0.586059]
38;0.527778;[-1.28622,-22.0844,0.220879]
39;0.5;[1.05421,-21.2296,0.364686]
40;0.5;[-0.245011,-20.0639,-0.695156]
41;0.481481;[-0.126295,-19.9546,-0.318924]
42;0.388889;[0.159845,-19.5029,0.401652]
43;0.513889;[1.20669,-18.0602,-0.146638]
44;0.0324074;[4.4304,-17.7725,1.00382]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
