Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.337963;[-1.35068,-158.33,0.943891]
5;0.699074;[0.66622,-156.161,-0.741249]
6;0.587963;[-0.200518,-156.741,-0.221954]
7;0.606481;[0.152687,-156.688,-0.302948]
8;0.550926;[0.187162,-156.661,1.01175]
9;0.532407;[-0.0399289,-155.414,0.431181]
10;0.541667;[0.485347,-156.97,0.522389]
11;0.597222;[0.429969,-156.533,0.23021]
12;0.611111;[0.160438,-156.974,-0.203279]
13;0.546296;[0.234023,-157.145,-0.08176]
14;0.550926;[0.0452349,-155.538,0.169944]
15;0.652778;[-0.0338,-156.697,-0.325576]
16;0.587963;[0.399624,-157.19,-0.154126]
17;0.606481;[-0.355476,-157.839,-0.535621]
18;0.509259;[0.399611,-156.045,-0.627524]
19;0.560185;[0.921548,-157.225,-0.669374]
20;0.62963;[0.804157,-156.427,-0.705911]
21;0.564815;[-0.302989,-155.674,0.195464]
22;0.583333;[-0.517635,-156.264,0.594113]
23;0.583333;[-0.972292,-156.992,-0.143404]
24;0.560185;[0.164954,-157.403,0.0860086]
25;0.611111;[0.120754,-157.138,0.04729]
26;0.560185;[0.708951,-156.094,0.129806]
27;0.601852;[0.278429,-156.339,-1.10973]
28;0.546296;[-0.301128,-156.881,0.173558]
29;0.648148;[-0.0425532,-156.703,0.737515]
30;0.532407;[0.215459,-156.094,0.139517]
31;0.513889;[-0.0744648,-157.609,0.708013]
32;0.569444;[-0.510932,-156.576,-0.337093]
33;0.680556;[-0.692798,-157.291,0.314677]
34;0.550926;[-0.116924,-155.843,1.11099]
35;0.601852;[0.55103,-156.83,-0.0365645]
36;0.574074;[-0.179367,-155.703,-0.167024]
37;0.550926;[0.721109,-156.775,-1.18637]
38;0.546296;[-0.28581,-157.033,-1.18951]
39;0.555556;[-0.807399,-155.817,0.382379]
40;0.611111;[0.466162,-155.882,-0.917852]
41;0.574074;[-0.0409712,-156.913,-1.11043]
42;0.537037;[-0.460529,-155.722,-0.262624]
43;0.75;[0.253182,-156.675,-0.440027]
44;0.0324074;[1.75447,-155.066,-0.81571]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
