Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.296296;[-1.47756,-273.586,1.05381]
5;0.657407;[-0.45286,-272.424,0.375546]
6;0.592593;[-0.0179474,-272.45,-1.28679]
7;0.569444;[-0.85424,-272.659,-0.413634]
8;0.606481;[0.865108,-272.85,-0.0769078]
9;0.569444;[0.151023,-273.06,-0.158085]
10;0.606481;[0.0327976,-273.503,0.0433769]
11;0.611111;[0.572889,-273.425,-0.0701208]
12;0.597222;[-0.415644,-273.058,0.0302635]
13;0.541667;[0.0471224,-272.689,0.792888]
14;0.606481;[0.555975,-272.973,-0.316798]
15;0.601852;[0.0378971,-273.533,1.09361]
16;0.541667;[1.09,-272.681,0.208378]
17;0.578704;[-0.608773,-272.692,-1.19702]
18;0.560185;[-0.286408,-273.208,-0.134104]
19;0.560185;[0.225991,-272.991,-0.210963]
20;0.550926;[-0.158635,-273.96,0.179995]
21;0.62963;[0.298494,-273.381,0.585909]
22;0.587963;[0.267531,-272.98,0.0550786]
23;0.564815;[0.162804,-273.637,-0.534614]
24;0.541667;[0.0344158,-272.427,0.0930828]
25;0.578704;[0.664874,-273.342,1.03742]
26;0.601852;[-0.192982,-272.085,-0.866842]
27;0.560185;[-0.512054,-273.327,-0.390765]
28;0.583333;[1.1162,-272.114,-0.770592]
29;0.523148;[-1.02764,-272.778,1.5388]
30;0.615741;[-0.824301,-273.23,-1.11591]
31;0.541667;[-0.239579,-271.809,0.208474]
32;0.569444;[0.316568,-272.217,-0.702166]
33;0.601852;[-0.10689,-273.046,0.657292]
34;0.518519;[-0.189454,-272.58,0.890722]
35;0.611111;[-0.448711,-272.908,0.664089]
36;0.643519;[0.757288,-273.227,-0.231298]
37;0.481481;[-0.00490302,-272.79,-0.658123]
38;0.583333;[-0.164021,-271.578,-0.55934]
39;0.583333;[-0.122052,-272.68,0.754212]
40;0.569444;[-0.23744,-273.365,-0.213642]
41;0.615741;[0.355703,-273.207,-0.193652]
42;0.597222;[0.0566069,-272.466,0.553721]
43;0.768519;[0.581307,-273.525,-0.395306]
44;0.0277778;[0.603128,-273.884,-0.63883]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
