Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.25463;[1.8705,-8.75654,1.13293]
5;0.541667;[1.09721,-8.84527,0.0274919]
6;0.444444;[0.852518,-9.53535,-0.257929]
7;0.5;[-0.765308,-11.1081,0.223563]
8;0.462963;[1.01285,-12.417,1.22631]
9;0.546296;[-0.277118,-13.8095,-0.595566]
10;0.49537;[-0.283627,-14.226,0.263236]
11;0.560185;[-0.329621,-15.6898,0.337995]
12;0.541667;[-0.936229,-15.9856,-0.304124]
13;0.601852;[-0.0402029,-17.6251,0.92617]
14;0.564815;[-0.0900989,-17.0845,-0.899184]
15;0.587963;[0.405018,-18.0663,0.634345]
16;0.638889;[0.0538422,-18.6677,-0.0912023]
17;0.648148;[0.406589,-19.6627,-0.0373434]
18;0.583333;[-0.275904,-19.8216,0.612559]
19;0.657407;[0.476175,-20.6883,0.25314]
20;0.615741;[0.398374,-21.2179,1.38987]
21;0.675926;[0.089237,-20.6889,-0.0239244]
22;0.703704;[-0.747795,-21.2417,-0.204003]
23;0.652778;[0.611813,-20.0793,0.640633]
24;0.680556;[-0.932634,-21.1636,-0.646801]
25;0.662037;[0.611449,-21.0099,0.536668]
26;0.671296;[0.047909,-19.9413,-0.10712]
27;0.703704;[0.190595,-20.6872,-0.194669]
28;0.615741;[0.291546,-20.0456,-0.110992]
29;0.643519;[0.0554141,-20.2726,0.20436]
30;0.569444;[1.68427,-20.0988,0.130833]
31;0.671296;[0.209953,-19.4016,-0.317393]
32;0.564815;[-0.397257,-17.7431,-0.487987]
33;0.611111;[-0.40939,-18.347,0.162408]
34;0.634259;[-0.158487,-17.7012,0.0710919]
35;0.550926;[0.766346,-15.5301,0.479215]
36;0.62037;[-0.748445,-16.4041,0.137253]
37;0.564815;[0.153926,-15.1428,-0.102929]
38;0.5;[-0.00545533,-13.7874,-0.656034]
39;0.532407;[-0.370037,-11.9792,-0.519664]
40;0.490741;[-0.226835,-12.234,-0.897992]
41;0.509259;[0.000131405,-10.4522,-0.704211]
42;0.416667;[0.467556,-9.90642,1.06809]
43;0.638889;[-0.275209,-8.7064,0.435613]
44;0.0185185;[1.59459,-14.7942,9.04384]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
