Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.300926;[0.365393,-136.434,-0.729835]
5;0.652778;[0.542746,-136.275,0.778371]
6;0.62963;[-0.222684,-137.026,0.528502]
7;0.564815;[-0.703176,-137.175,-0.267737]
8;0.555556;[0.752009,-136.726,-0.0853172]
9;0.592593;[0.219199,-136.636,-0.344824]
10;0.62037;[0.799093,-136.601,-0.522459]
11;0.546296;[-0.731445,-136.068,-0.14958]
12;0.574074;[0.0722686,-136.422,-0.196759]
13;0.592593;[1.03986,-135.815,0.585091]
14;0.532407;[1.12965,-137.029,1.06303]
15;0.625;[-0.357529,-135.957,0.691248]
16;0.569444;[1.14365,-136.144,0.358646]
17;0.532407;[-0.438889,-136.348,0.0181077]
18;0.560185;[-0.0872108,-136.849,-0.447984]
19;0.550926;[-0.278348,-136.595,-0.713035]
20;0.583333;[-0.453903,-136.688,-0.0620289]
21;0.583333;[0.234001,-137.053,0.154043]
22;0.634259;[0.101421,-136.966,-0.630884]
23;0.587963;[-0.765318,-136.147,0.365361]
24;0.601852;[0.311935,-135.371,0.634425]
25;0.569444;[-0.342456,-135.938,0.320604]
26;0.541667;[0.159508,-137.315,0.779208]
27;0.638889;[1.18928,-137.059,0.456788]
28;0.606481;[-0.765359,-136.957,0.400956]
29;0.601852;[-0.676095,-135.867,-0.209158]
30;0.569444;[0.0435038,-136.627,1.72265]
31;0.541667;[0.154921,-136.312,0.0830816]
32;0.634259;[0.120953,-136.467,0.182189]
33;0.532407;[-1.18307,-136.403,-0.548612]
34;0.546296;[0.304367,-136.525,0.375143]
35;0.592593;[0.432824,-136.506,-0.138291]
36;0.597222;[-0.595741,-137.161,-0.0151415]
37;0.611111;[-0.184042,-137.158,-0.234516]
38;0.513889;[0.858136,-136.898,0.806323]
39;0.560185;[0.761909,-136.582,-0.502931]
40;0.550926;[-0.448569,-135.838,-0.710161]
41;0.606481;[0.200511,-136.743,0.169752]
42;0.560185;[0.132484,-136.064,-0.409857]
43;0.768519;[0.0977556,-137.469,-0.558521]
44;0.0138889;[-0.935327,-136.161,-6.07936]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
