Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.305556;[0.397248,-97.3886,-0.0660457]
5;0.625;[-0.114775,-95.9647,0.194256]
6;0.518519;[-0.35088,-96.8918,-0.272135]
7;0.671296;[-0.238453,-97.1124,0.207372]
8;0.546296;[0.23981,-96.5552,0.437798]
9;0.578704;[-1.36101,-97.1233,-0.0508105]
10;0.560185;[0.602159,-96.4981,0.580377]
11;0.555556;[0.192977,-97.8651,-1.18122]
12;0.592593;[0.167762,-96.3219,0.383376]
13;0.601852;[-0.0864114,-96.0978,-0.189822]
14;0.527778;[0.672361,-97.2073,0.713455]
15;0.615741;[-0.846149,-97.352,0.477186]
16;0.560185;[0.904335,-96.9041,-0.613239]
17;0.578704;[0.276661,-98.0055,1.5393]
18;0.509259;[0.044698,-97.0656,-0.542843]
19;0.62037;[-0.886114,-96.8759,1.07248]
20;0.615741;[0.182542,-96.4618,0.684909]
21;0.578704;[-0.553552,-96.5769,0.196045]
22;0.490741;[1.36091,-97.2691,0.0976469]
23;0.643519;[0.115367,-97.1205,0.142398]
24;0.532407;[-0.663889,-96.1316,0.564305]
25;0.611111;[-0.548821,-97.1378,-0.537913]
26;0.583333;[0.0634696,-96.5893,-0.134042]
27;0.615741;[0.684151,-96.3031,-0.310333]
28;0.550926;[0.312087,-96.8236,-0.0183601]
29;0.601852;[-0.414317,-96.5092,-0.0957458]
30;0.601852;[0.3066,-95.2418,-0.306958]
31;0.574074;[0.587264,-96.2789,-0.248826]
32;0.574074;[0.544371,-96.4893,-0.0760862]
33;0.638889;[1.04199,-95.9707,0.798776]
34;0.569444;[0.0049806,-95.932,-0.132921]
35;0.615741;[-0.184207,-96.2116,-0.160872]
36;0.513889;[-0.487971,-95.6681,-0.357847]
37;0.625;[0.331106,-96.4291,-0.310439]
38;0.611111;[-0.794088,-95.8639,0.843029]
39;0.555556;[-0.905848,-95.8679,-0.468141]
40;0.5;[-0.0309895,-94.2806,0.274471]
41;0.611111;[0.629007,-95.1766,0.743524]
42;0.587963;[0.155507,-96.9096,0.597968]
43;0.726852;[-0.0415074,-97.1332,-1.17343]
44;0.0509259;[0.646798,-94.1027,-1.00772]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
