Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.305556;[0.440991,-1.12422,-2.24772]
5;0.62963;[-0.693355,-2.07025,0.0336835]
6;0.601852;[0.199887,-3.53294,-0.514093]
7;0.509259;[0.181145,-4.74539,0.45359]
8;0.638889;[0.275932,-4.71086,0.876248]
9;0.541667;[-0.251353,-5.1381,-1.53333]
10;0.546296;[0.68847,-5.19087,-0.384872]
11;0.574074;[-0.278563,-4.4301,0.327095]
12;0.643519;[0.643658,-5.19748,0.0905607]
13;0.5;[-0.182448,-6.23903,-0.395464]
14;0.560185;[-0.425134,-6.11227,0.48211]
15;0.555556;[-0.359578,-6.49294,1.03255]
16;0.606481;[-0.223676,-6.10717,-0.328311]
17;0.569444;[0.956389,-6.46924,-0.210984]
18;0.564815;[0.157979,-7.11279,-0.253134]
19;0.587963;[0.418473,-6.71646,-0.0634417]
20;0.62037;[-0.499423,-6.78906,-1.18121]
21;0.601852;[-0.552092,-7.20919,-0.0417336]
22;0.574074;[-0.665579,-8.36971,-0.590593]
23;0.564815;[0.148349,-6.99949,0.154427]
24;0.592593;[1.07937,-7.41023,-0.11279]
25;0.537037;[1.14971,-6.99275,0.793983]
26;0.569444;[-0.55712,-7.15875,0.581604]
27;0.638889;[-0.566905,-7.09814,0.150115]
28;0.611111;[0.43137,-6.40199,-0.0492028]
29;0.569444;[0.245373,-7.66354,-0.621185]
30;0.564815;[0.148485,-6.84291,-0.700272]
31;0.615741;[0.230551,-7.44448,-0.207542]
32;0.592593;[-0.754923,-6.6517,0.467326]
33;0.648148;[-0.0785575,-5.40515,-0.4712]
34;0.550926;[0.707881,-5.94182,-0.105429]
35;0.546296;[0.261463,-5.45,-0.727212]
36;0.648148;[0.288476,-5.87241,0.812018]
37;0.643519;[0.200296,-5.17707,0.8386]
38;0.513889;[-0.23573,-5.34686,-0.1681]
39;0.587963;[-0.216778,-4.58458,-0.114216]
40;0.583333;[-0.114422,-3.95037,-0.376838]
41;0.615741;[-0.74846,-2.69361,-0.570934]
42;0.50463;[0.525105,-2.95795,0.483831]
43;0.685185;[-0.308354,-1.54259,-0.674422]
44;0.0324074;[-3.04857,-2.26516,1.64547]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
