Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.273148;[1.08044,-140.023,-0.387918]
5;0.685185;[0.696544,-140.239,0.484507]
6;0.541667;[0.0573817,-140.394,-0.546777]
7;0.601852;[0.054454,-141.541,-0.292597]
8;0.611111;[-0.841872,-141.092,0.546975]
9;0.425926;[-0.506949,-141.302,1.46185]
10;0.666667;[-0.137604,-140.142,-0.0357012]
11;0.583333;[0.273682,-140.909,0.223078]
12;0.564815;[0.850526,-139.858,0.229519]
13;0.643519;[-0.937627,-140.513,0.0314614]
14;0.541667;[-1.20483,-139.828,-0.700585]
15;0.592593;[-0.908421,-140.403,0.138512]
16;0.560185;[0.145206,-140.108,0.294378]
17;0.62037;[-0.320554,-139.488,0.148015]
18;0.583333;[0.0239393,-140.948,0.424656]
19;0.5;[-0.737525,-141.304,-1.1302]
20;0.569444;[0.843395,-140.801,1.21073]
21;0.643519;[0.209912,-139.884,0.673488]
22;0.555556;[-0.210835,-140.655,0.114724]
23;0.638889;[0.130502,-140.497,0.286041]
24;0.564815;[0.661109,-139.706,0.550529]
25;0.527778;[0.485848,-140.693,0.267647]
26;0.606481;[0.459273,-139.451,0.263396]
27;0.583333;[-1.36467,-139.718,-0.746573]
28;0.592593;[-0.746061,-141.12,-0.557933]
29;0.546296;[-0.787621,-140.436,-0.442258]
30;0.611111;[-0.720977,-140.994,-0.476658]
31;0.537037;[-0.14735,-141.259,0.62412]
32;0.615741;[0.25772,-140.86,-0.55566]
33;0.569444;[0.590338,-140.841,0.359644]
34;0.476852;[-0.062027,-140.823,-0.675304]
35;0.62963;[1.12771,-141.111,0.437388]
36;0.560185;[-0.61416,-140.63,0.597802]
37;0.592593;[0.111977,-140.577,-0.109575]
38;0.597222;[0.128881,-141.163,0.778679]
39;0.611111;[-0.0297559,-140.988,-0.0280545]
40;0.62963;[-0.235927,-140.5,-0.0541054]
41;0.601852;[1.16043,-141.706,0.276503]
42;0.569444;[0.552075,-140.164,0.7182]
43;0.712963;[-1.13334,-140.294,0.211128]
44;0.00925926;[0.284805,-146.492,1.95608]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
