Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.416667;[-0.107661,-268.948,-0.0907137]
5;0.537037;[0.966991,-269.229,-0.365785]
6;0.583333;[0.481214,-268.79,-0.841154]
7;0.537037;[-0.858814,-269.154,-0.324826]
8;0.625;[-0.335057,-269.826,0.101989]
9;0.523148;[0.684612,-267.6,-0.300785]
10;0.518519;[0.548122,-269.607,0.419141]
11;0.662037;[-0.0274194,-270.157,-0.256552]
12;0.5;[-0.842446,-268.908,-0.429682]
13;0.615741;[-0.132745,-268.146,0.381731]
14;0.574074;[0.406796,-267.841,0.29943]
15;0.583333;[0.252465,-268.076,-0.842121]
16;0.523148;[0.406593,-268.906,-0.889458]
17;0.569444;[-0.382613,-268.48,-0.787622]
18;0.587963;[0.838367,-269.873,-0.0112786]
19;0.583333;[0.372473,-269.992,0.521278]
20;0.615741;[-0.213531,-269.205,-1.01033]
21;0.550926;[0.0147684,-268.803,-0.02785]
22;0.578704;[-0.028624,-269.371,0.286315]
23;0.587963;[-0.797705,-268.434,0.0372344]
24;0.62963;[-0.347579,-268.362,-0.226788]
25;0.564815;[0.370464,-268.379,1.17821]
26;0.560185;[-0.320813,-269.188,-1.06243]
27;0.583333;[0.114407,-268.752,0.263787]
28;0.537037;[0.939523,-268.61,0.26374]
29;0.574074;[-0.293286,-268.998,0.241652]
30;0.615741;[-0.0157437,-269.361,0.181551]
31;0.592593;[0.399817,-268.812,0.370217]
32;0.611111;[-0.313947,-269.219,0.826432]
33;0.550926;[-0.0801157,-268.567,0.0255776]
34;0.574074;[-0.173889,-269.57,-0.592373]
35;0.634259;[0.557801,-267.978,0.0860881]
36;0.62963;[0.165919,-268.89,0.657248]
37;0.518519;[-0.434601,-268.971,0.697509]
38;0.587963;[-0.432184,-268.017,-0.528147]
39;0.592593;[0.51712,-269.387,0.372783]
40;0.583333;[0.331525,-268.761,0.0683753]
41;0.62963;[-0.0842516,-269.266,0.427983]
42;0.523148;[-0.768813,-269.211,1.35225]
43;0.777778;[-0.962936,-268.371,0.338338]
44;0.00462963;[5.81723,-276.119,-1.23315]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
