Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.439815;[0.220574,-48.8871,0.408448]
5;0.814815;[-0.184108,-47.9967,-0.0756084]
6;0.787037;[-0.344329,-48.2659,-0.409894]
7;0.685185;[0.155591,-49.2209,-0.0135592]
8;0.787037;[0.4377,-48.2512,-0.48022]
9;0.74537;[-0.386049,-48.5942,-0.259945]
10;0.726852;[-0.364444,-48.8817,-0.0187199]
11;0.819444;[-0.555478,-48.2904,0.572552]
12;0.712963;[-0.399501,-48.5631,-0.45894]
13;0.708333;[0.346167,-48.5873,0.384399]
14;0.800926;[-0.158119,-48.5838,0.205709]
15;0.787037;[-0.374931,-47.5723,0.471528]
16;0.717593;[0.0947314,-47.483,-0.373004]
17;0.685185;[-0.134136,-47.3284,0.550079]
18;0.726852;[-0.656246,-45.7662,-0.515942]
19;0.638889;[-0.68834,-46.7649,0.292118]
20;0.722222;[0.461246,-46.137,-0.0220563]
21;0.601852;[0.314733,-46.5361,0.338373]
22;0.722222;[-0.252534,-46.8695,0.12427]
23;0.638889;[-0.0521757,-44.1728,0.64972]
24;0.597222;[0.754432,-44.2412,-0.211488]
25;0.541667;[0.198952,-45.4337,-0.294165]
26;0.569444;[0.854652,-45.3964,-0.880413]
27;0.555556;[-0.857361,-43.3227,-0.353725]
28;0.555556;[-0.824078,-42.7876,0.560182]
29;0.5;[-0.147252,-42.7498,0.41173]
30;0.50463;[-0.666108,-43.0316,0.0063036]
31;0.449074;[1.13604,-43.0516,-0.0365151]
32;0.490741;[0.0133394,-41.3487,0.760576]
33;0.407407;[1.20661,-40.7944,-0.481963]
34;0.375;[0.322528,-40.9008,-1.40579]
35;0.356481;[-0.116585,-40.5131,1.60324]
36;0.444444;[0.672586,-39.2513,-0.605762]
37;0.416667;[-0.501217,-38.5799,0.678652]
38;0.328704;[-0.0229116,-39.5976,0.173032]
39;0.314815;[0.221523,-37.7172,-1.24532]
40;0.393519;[1.84161,-37.1282,0.0598016]
41;0.356481;[1.36375,-38.5937,-0.449181]
42;0.296296;[-0.638666,-37.0934,-0.900273]
43;0.407407;[0.618181,-37.6837,1.09477]
44;0.0185185;[1.40998,-37.8389,4.96547]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
