Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.305556;[0.758028,-207.79,1.0149]
5;0.648148;[0.00765019,-208.759,0.0535963]
6;0.62963;[-0.107789,-208.903,0.496597]
7;0.597222;[-0.821498,-208.205,-0.463858]
8;0.638889;[-0.764186,-208.771,0.238481]
9;0.634259;[-0.463419,-209.57,0.00795121]
10;0.523148;[0.00186523,-208.829,-0.11525]
11;0.574074;[0.766686,-208.371,-1.26986]
12;0.555556;[-0.47152,-209.114,-0.166705]
13;0.601852;[0.027416,-208.462,0.389366]
14;0.578704;[0.118794,-209.127,0.276708]
15;0.578704;[0.144903,-208.162,-0.0674183]
16;0.666667;[0.0604386,-207.859,-0.507357]
17;0.592593;[0.37335,-208.043,-0.697601]
18;0.569444;[0.263377,-208.967,0.647442]
19;0.597222;[0.616629,-209.066,1.28894]
20;0.537037;[0.606286,-208.934,0.194608]
21;0.550926;[0.193287,-209.344,-0.836804]
22;0.574074;[0.555364,-208.671,0.652713]
23;0.606481;[0.810939,-208.681,0.150005]
24;0.555556;[0.903389,-208.433,0.639242]
25;0.583333;[-0.235518,-208.674,-0.271336]
26;0.550926;[-0.425939,-208.922,-0.187507]
27;0.574074;[-1.31098,-207.93,0.343732]
28;0.62037;[-0.147014,-207.604,-1.12958]
29;0.560185;[-0.205831,-208.949,0.0235223]
30;0.578704;[-0.115911,-208.951,-0.246877]
31;0.560185;[0.155417,-208.982,-0.209738]
32;0.643519;[-0.378024,-208.612,-0.106524]
33;0.532407;[0.560281,-209.031,-0.686218]
34;0.555556;[-0.553699,-208.46,0.569805]
35;0.564815;[-0.642284,-209.309,-1.25121]
36;0.564815;[0.311326,-208.472,0.431679]
37;0.587963;[0.0476109,-208.735,0.505566]
38;0.601852;[-0.447564,-209.078,-0.241461]
39;0.527778;[-0.357786,-209.555,0.0582433]
40;0.583333;[-0.224354,-209.237,-0.417426]
41;0.541667;[-0.411721,-208.634,-0.910002]
42;0.523148;[0.588204,-208.904,-0.176454]
43;0.75463;[-0.245454,-209.237,0.207531]
44;0.0231481;[-0.35028,-204.357,-0.99153]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
