Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.347222;[0.589767,-1.57518,0.288933]
5;0.62037;[-0.542825,-2.05698,0.101184]
6;0.62037;[0.188842,-2.25583,-0.250926]
7;0.569444;[-0.995626,-2.78665,-0.189525]
8;0.625;[0.668171,-3.25799,-0.0389366]
9;0.611111;[-0.114112,-2.1359,0.272413]
10;0.569444;[0.338684,-2.57409,-0.246416]
11;0.625;[-0.311563,-3.9542,1.18086]
12;0.564815;[0.0884377,-3.24109,0.29327]
13;0.532407;[-0.39895,-4.67468,-0.996185]
14;0.560185;[0.571567,-3.26642,0.183701]
15;0.560185;[-0.719349,-3.89709,-0.770887]
16;0.615741;[0.587098,-3.97331,-0.702982]
17;0.550926;[-0.157632,-4.06431,0.572092]
18;0.62963;[-0.0241163,-3.00713,-0.382515]
19;0.5;[0.459308,-3.24156,-0.696783]
20;0.555556;[0.045698,-3.5926,0.764676]
21;0.662037;[0.151726,-4.49633,0.228098]
22;0.481481;[0.280703,-3.7337,-0.0395198]
23;0.685185;[0.628459,-3.75534,0.221759]
24;0.509259;[0.754452,-4.26565,-0.166348]
25;0.546296;[0.134483,-3.22042,0.015306]
26;0.574074;[-0.842703,-4.27295,-0.305398]
27;0.550926;[-0.194047,-3.40956,-0.128917]
28;0.555556;[-0.94855,-4.2667,-0.235696]
29;0.62037;[-0.566962,-3.96028,-0.265267]
30;0.578704;[-0.236254,-3.41298,0.5018]
31;0.648148;[-0.433419,-3.56448,0.625738]
32;0.555556;[-0.445438,-3.63458,-0.076622]
33;0.569444;[-1.39371,-3.20672,-0.348584]
34;0.597222;[0.13483,-2.95677,-0.379627]
35;0.541667;[0.518786,-4.60363,0.0382513]
36;0.578704;[-0.575493,-3.69609,0.651406]
37;0.574074;[-0.310027,-3.38149,0.974729]
38;0.606481;[-0.889969,-3.19013,-1.13761]
39;0.537037;[1.15549,-1.85345,0.888712]
40;0.625;[0.972745,-1.82978,-0.236985]
41;0.546296;[-0.137372,-2.41564,-0.877456]
42;0.555556;[0.223533,-1.36921,-0.734591]
43;0.75;[0.338331,-1.87878,-0.178415]
44;0.0416667;[0.984878,0.0463468,2.13865]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
