Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.263889;[-1.60457,-6.70674,1.24338]
5;0.532407;[0.653673,-8.55753,-0.447969]
6;0.472222;[-0.0802948,-9.4963,-0.0605538]
7;0.523148;[0.561063,-9.06446,-0.571418]
8;0.527778;[-0.757882,-9.58428,0.765481]
9;0.546296;[-0.707172,-12.2618,0.403539]
10;0.523148;[0.314187,-12.2796,0.752931]
11;0.486111;[-0.408256,-12.4713,0.226482]
12;0.601852;[-0.796956,-13.4258,0.250631]
13;0.541667;[-0.422303,-14.2568,-0.0024816]
14;0.592593;[-0.192603,-15.5769,-0.226156]
15;0.583333;[-0.389089,-15.8351,0.535858]
16;0.712963;[-0.736914,-17.0837,-0.273073]
17;0.560185;[-0.340872,-17.1888,0.56538]
18;0.625;[0.565545,-17.2753,0.0762993]
19;0.606481;[-0.27998,-18.5387,0.242535]
20;0.675926;[0.247466,-18.1013,-0.651698]
21;0.685185;[-0.0383743,-17.9905,0.104053]
22;0.574074;[0.499529,-19.9391,-0.823202]
23;0.680556;[-0.171896,-18.1315,0.834058]
24;0.662037;[0.0833221,-18.9911,-0.0411001]
25;0.699074;[0.00624523,-18.0916,0.459644]
26;0.689815;[0.0520031,-17.99,0.0731573]
27;0.652778;[0.324553,-18.8524,-0.0192312]
28;0.666667;[-0.353688,-18.0325,0.388932]
29;0.625;[-0.241973,-17.232,-0.28287]
30;0.569444;[-0.250623,-17.0052,-1.24649]
31;0.648148;[-0.0832611,-16.6731,0.149957]
32;0.578704;[-0.520373,-17.1054,-0.466072]
33;0.601852;[0.180607,-15.7597,-0.462525]
34;0.560185;[-0.15569,-14.198,-0.184973]
35;0.583333;[-0.506095,-14.1107,-0.123504]
36;0.49537;[-0.249681,-13.9638,-0.278482]
37;0.597222;[-0.45078,-12.1825,-0.0377884]
38;0.550926;[0.640661,-11.2703,-0.531249]
39;0.523148;[0.57281,-10.603,0.627025]
40;0.518519;[-0.991283,-10.4757,-0.563328]
41;0.49537;[-0.832298,-8.82223,-1.01232]
42;0.49537;[0.157684,-7.83986,0.744234]
43;0.587963;[1.21812,-7.40314,-0.675361]
44;0.0324074;[5.82756,-9.14767,1.01615]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
