Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.324074;[-0.373238,-85.0765,-0.356995]
5;0.675926;[-0.753738,-85.0854,0.153347]
6;0.601852;[0.0257683,-86.1147,0.264534]
7;0.578704;[0.377245,-85.2022,-0.204243]
8;0.587963;[-0.266698,-85.4885,-0.0986655]
9;0.634259;[0.591567,-85.9069,0.358677]
10;0.611111;[-0.903964,-85.3939,-0.203948]
11;0.574074;[0.047667,-85.0321,-0.565411]
12;0.578704;[0.0878797,-85.6202,-0.039535]
13;0.601852;[-0.239215,-85.4693,-0.545475]
14;0.662037;[-0.147867,-85.2502,-0.634828]
15;0.587963;[0.774297,-85.827,-0.148172]
16;0.611111;[-0.668575,-85.2652,-0.00519429]
17;0.574074;[-0.159975,-84.8203,0.133383]
18;0.648148;[0.370406,-83.9849,0.329402]
19;0.574074;[0.36829,-85.7681,0.0977141]
20;0.578704;[-0.101539,-85.3778,0.389772]
21;0.611111;[0.315216,-84.508,-0.542331]
22;0.597222;[0.286278,-84.8596,-0.493689]
23;0.601852;[0.767651,-85.5962,0.608125]
24;0.564815;[-0.811091,-84.8453,-1.04948]
25;0.560185;[0.409645,-83.9053,-0.862494]
26;0.587963;[-0.0786313,-84.9584,0.689189]
27;0.587963;[0.739735,-83.9768,1.47051]
28;0.560185;[0.638756,-84.3545,-0.894296]
29;0.606481;[0.678147,-83.9928,0.361236]
30;0.583333;[-0.257889,-84.3147,-0.0334007]
31;0.541667;[-0.54916,-83.3155,0.564038]
32;0.578704;[-0.792233,-84.5969,0.510576]
33;0.601852;[-0.95937,-83.6699,1.36135]
34;0.546296;[0.440098,-84.1708,0.0425293]
35;0.578704;[0.041448,-82.7562,0.140415]
36;0.527778;[-0.0212337,-83.3284,-0.597172]
37;0.518519;[-0.371727,-84.0244,0.611646]
38;0.578704;[-0.144897,-84.6992,-0.334625]
39;0.481481;[-0.515066,-83.0422,1.68616]
40;0.62963;[-0.44748,-82.898,-0.306421]
41;0.5;[0.717765,-83.5205,-0.0498803]
42;0.541667;[-1.05688,-83.5436,0.0660722]
43;0.634259;[-0.0415268,-83.7612,-0.757926]
44;0.0231481;[0.0978391,-77.6097,0.438397]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
