Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.240741;[-0.737818,-12.8999,0.746596]
5;0.425926;[0.343452,-12.1849,-1.00846]
6;0.449074;[0.800463,-12.4658,-0.260297]
7;0.449074;[-1.03033,-14.9217,-0.713363]
8;0.509259;[0.204915,-15.1047,-0.61807]
9;0.555556;[0.211997,-15.7833,0.782726]
10;0.546296;[-0.404725,-17.5764,0.255296]
11;0.634259;[0.10804,-18.9266,-0.166749]
12;0.560185;[-0.314427,-19.8612,0.234157]
13;0.518519;[-0.775352,-20.7695,0.336587]
14;0.592593;[-0.856715,-20.6776,-0.600066]
15;0.597222;[-0.102027,-20.9567,-0.598469]
16;0.638889;[0.151981,-21.7536,0.167967]
17;0.685185;[-0.266123,-22.9121,0.280107]
18;0.611111;[-1.05782,-23.5886,0.638661]
19;0.587963;[-0.0290464,-23.2504,0.0318352]
20;0.689815;[0.234498,-23.5567,-0.970579]
21;0.634259;[-0.23835,-24.3407,0.103582]
22;0.726852;[0.268493,-24.4835,-0.239449]
23;0.736111;[0.144031,-24.1172,-0.122681]
24;0.657407;[0.154113,-24.2867,-0.317759]
25;0.675926;[0.153167,-23.4593,0.285557]
26;0.708333;[-0.378954,-24.509,0.561187]
27;0.601852;[-0.00371309,-24.1338,0.337172]
28;0.680556;[-0.74567,-23.5796,0.1793]
29;0.699074;[0.891008,-23.4081,0.138836]
30;0.717593;[-0.386799,-23.2756,-0.185233]
31;0.578704;[-0.0171296,-22.1258,-0.203921]
32;0.625;[0.676755,-21.1535,-0.114731]
33;0.555556;[0.0696053,-20.3073,-0.0545255]
34;0.569444;[0.737659,-20.7815,0.39617]
35;0.546296;[-0.212409,-20.7362,0.320088]
36;0.564815;[0.795472,-20.0015,0.433047]
37;0.49537;[0.528297,-19.212,-0.242721]
38;0.532407;[-1.17549,-18.007,0.604122]
39;0.523148;[-0.0876389,-16.35,-0.628649]
40;0.453704;[0.327176,-14.7735,0.0724457]
41;0.509259;[0.218763,-14.6887,-0.0373626]
42;0.449074;[-0.96032,-13.1133,0.98802]
43;0.578704;[0.094944,-12.897,0.833909]
44;0.037037;[-1.11665,-8.2023,0.731719]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
