Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.296296;[-0.361336,-6.69924,0.302177]
5;0.564815;[-1.14036,-5.38679,0.462999]
6;0.527778;[-1.10488,-7.97666,0.0315097]
7;0.527778;[0.701089,-8.10811,1.05395]
8;0.5;[0.58184,-9.48698,-0.205658]
9;0.527778;[0.387673,-11.2493,0.852083]
10;0.5;[0.919521,-11.6527,-0.259862]
11;0.560185;[-0.171143,-11.2985,-0.393553]
12;0.578704;[0.408447,-12.7404,-0.362184]
13;0.601852;[0.011231,-13.0406,1.49517]
14;0.634259;[0.132434,-13.6706,0.0858903]
15;0.583333;[0.208926,-14.4045,-0.344585]
16;0.592593;[-0.485341,-14.767,-0.576007]
17;0.689815;[-0.545344,-15.1822,-1.20523]
18;0.523148;[0.300112,-15.9329,-0.531443]
19;0.62963;[0.613119,-15.4174,-0.288758]
20;0.615741;[0.0502275,-16.162,0.557793]
21;0.597222;[0.666303,-16.4265,-0.0554711]
22;0.592593;[-0.11473,-16.5945,-0.958615]
23;0.666667;[0.0412047,-15.99,-0.0422157]
24;0.675926;[0.30094,-16.0838,-0.0385826]
25;0.560185;[-0.148502,-16.8354,0.27624]
26;0.62037;[-0.00603796,-16.0574,0.103806]
27;0.689815;[0.678104,-16.073,-0.0957905]
28;0.597222;[0.277176,-16.033,0.2529]
29;0.62037;[-0.32831,-15.8579,0.292411]
30;0.62963;[-0.792306,-14.7706,0.207438]
31;0.615741;[-1.15646,-14.7275,0.480431]
32;0.643519;[-0.619558,-15.484,-0.0651742]
33;0.569444;[0.552007,-13.5264,0.812513]
34;0.634259;[1.24092,-13.675,-0.385736]
35;0.625;[-1.20411,-12.7172,0.307631]
36;0.458333;[-0.721435,-11.7729,-0.604364]
37;0.583333;[-0.576678,-11.9522,-0.675045]
38;0.564815;[0.135276,-11.691,-0.271543]
39;0.518519;[0.691271,-10.3518,-0.482539]
40;0.532407;[-0.883037,-7.72755,0.167169]
41;0.523148;[0.180932,-8.07936,0.653934]
42;0.532407;[-0.108808,-6.20832,0.883165]
43;0.634259;[0.771394,-6.69413,-1.06125]
44;0.00925926;[-2.90343,-3.12211,-2.44517]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
