Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.365741;[0.0755889,-956.037,0.0581911]
5;0.648148;[-0.232272,-955.787,0.463053]
6;0.550926;[-0.287935,-956.065,-0.91675]
7;0.583333;[0.689573,-956.05,-0.171703]
8;0.555556;[-1.19883,-955.252,0.407414]
9;0.555556;[0.734519,-955.327,0.236666]
10;0.592593;[0.276185,-956.555,0.110336]
11;0.583333;[0.230659,-955.36,0.348101]
12;0.574074;[1.11108,-955.854,0.382346]
13;0.537037;[0.220775,-955.735,0.20112]
14;0.532407;[0.315976,-956.012,0.283771]
15;0.606481;[0.46043,-955.929,-0.822774]
16;0.648148;[0.81691,-956.114,0.217824]
17;0.606481;[0.027037,-955.846,-0.288903]
18;0.601852;[1.07225,-957.119,0.0438887]
19;0.421296;[0.119307,-955.029,-0.0638396]
20;0.587963;[0.157237,-957.169,-0.473813]
21;0.634259;[-0.806823,-956.978,0.457884]
22;0.578704;[-0.220976,-956.878,-0.834818]
23;0.611111;[-0.514413,-956.629,0.197727]
24;0.606481;[0.735054,-956.046,-0.0864698]
25;0.527778;[1.06237,-956.614,-0.123974]
26;0.62037;[0.424223,-956.461,-0.0292101]
27;0.541667;[0.157892,-956.661,0.102525]
28;0.606481;[-0.0541816,-955.873,0.107851]
29;0.606481;[-0.716117,-955.898,1.0563]
30;0.541667;[-0.823879,-956.721,0.107136]
31;0.541667;[0.270361,-955.959,-0.779666]
32;0.560185;[0.673639,-956.452,0.197438]
33;0.611111;[0.250224,-956.065,-0.319411]
34;0.611111;[0.0393907,-955.7,-0.196788]
35;0.597222;[-0.918996,-957.407,-0.830346]
36;0.560185;[-0.742218,-956.184,-0.547038]
37;0.555556;[-0.286597,-956.853,-0.351402]
38;0.560185;[-0.688536,-956.141,-0.134722]
39;0.587963;[0.362881,-956.144,-0.115477]
40;0.592593;[-1.11695,-956.226,-0.415883]
41;0.625;[-0.110397,-956.162,0.763732]
42;0.472222;[0.195001,-955.335,-0.55787]
43;0.782407;[0.104908,-956.594,-0.133913]
44;0.0648148;[0.423275,-957.12,1.34426]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
