Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.375;[-0.626238,-2873.94,-0.212328]
5;0.574074;[1.52029,-2874.7,-0.0900084]
6;0.560185;[0.295562,-2876.24,-0.128333]
7;0.578704;[0.324758,-2874.31,0.622395]
8;0.564815;[-0.211255,-2875.77,-0.609813]
9;0.597222;[-0.235862,-2875.6,-0.298629]
10;0.518519;[-0.804695,-2874.76,0.187669]
11;0.592593;[-0.496334,-2875.21,0.0397295]
12;0.555556;[-0.010893,-2875.39,0.191857]
13;0.592593;[0.418043,-2875.02,-0.503337]
14;0.509259;[1.61415,-2875.63,0.815653]
15;0.615741;[0.422774,-2875.13,-0.867597]
16;0.537037;[-0.23109,-2874.57,0.908113]
17;0.62037;[-0.274143,-2874.86,-0.204029]
18;0.564815;[-0.557504,-2874.09,-0.454164]
19;0.62963;[0.1814,-2874.36,0.215085]
20;0.587963;[0.091312,-2875.32,-0.735308]
21;0.675926;[0.313598,-2875.18,1.18442]
22;0.606481;[-0.318057,-2874.77,0.169605]
23;0.527778;[0.230558,-2875.75,0.317172]
24;0.648148;[0.154901,-2874.83,0.343233]
25;0.592593;[0.628241,-2875.87,1.31063]
26;0.574074;[-0.526349,-2874.76,0.0347395]
27;0.615741;[0.387806,-2875,-1.23345]
28;0.662037;[0.865151,-2874.93,-0.362858]
29;0.555556;[0.0896133,-2873.89,0.0432622]
30;0.564815;[-0.49903,-2874.23,0.628394]
31;0.569444;[-0.0113981,-2874.91,0.745402]
32;0.601852;[-0.254321,-2876.33,0.077323]
33;0.597222;[0.26239,-2874.51,0.117665]
34;0.560185;[0.528801,-2875.04,-0.493913]
35;0.560185;[-0.744544,-2874.68,0.478161]
36;0.541667;[-0.979497,-2874.21,0.381303]
37;0.541667;[0.390869,-2874.89,-0.617436]
38;0.606481;[-0.648697,-2875.21,0.0982286]
39;0.564815;[-0.163062,-2874.87,-0.195783]
40;0.532407;[-0.777171,-2876.01,0.144177]
41;0.601852;[0.478721,-2875.19,-0.891183]
42;0.518519;[0.923913,-2875.95,0.391929]
43;0.699074;[-0.613679,-2874.81,-0.563569]
44;0.0555556;[2.14368,-2872.4,-0.310141]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
