Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.37037;[-0.327691,-1676.98,0.0128606]
5;0.555556;[-0.830231,-1676.6,0.184514]
6;0.592593;[0.519706,-1676.44,-0.380907]
7;0.597222;[-0.221009,-1675.76,0.166448]
8;0.597222;[-0.670651,-1676.04,-0.79275]
9;0.537037;[-0.397913,-1676.06,0.212949]
10;0.574074;[0.134408,-1676.32,1.05971]
11;0.597222;[-1.17062,-1676.11,0.294314]
12;0.560185;[-0.98402,-1675.81,0.311865]
13;0.569444;[0.430487,-1676.19,-0.404874]
14;0.606481;[-0.392272,-1675.38,0.823441]
15;0.675926;[0.356221,-1675.08,-0.485159]
16;0.546296;[-0.508132,-1676.06,-0.562083]
17;0.578704;[-0.00808753,-1676.26,-0.0135373]
18;0.615741;[1.04365,-1675.76,-0.909986]
19;0.578704;[0.273874,-1676.28,0.688463]
20;0.583333;[-0.0876411,-1676.48,-0.981558]
21;0.560185;[-0.25695,-1675.87,0.0407792]
22;0.550926;[-1.53244,-1676.63,-0.34797]
23;0.615741;[0.203635,-1676.19,0.143737]
24;0.583333;[0.445465,-1676.42,-0.481089]
25;0.592593;[-0.254759,-1676.26,-1.52469]
26;0.509259;[-0.341005,-1674.9,0.908235]
27;0.592593;[-1.18003,-1676.99,0.412204]
28;0.523148;[0.580024,-1676,0.965293]
29;0.564815;[-0.911298,-1676.11,-0.651999]
30;0.555556;[0.879436,-1676.89,-0.147075]
31;0.597222;[0.277991,-1674.9,-0.637338]
32;0.592593;[0.00758168,-1676.92,-0.0845657]
33;0.597222;[-0.369718,-1675.58,0.474503]
34;0.555556;[0.262833,-1676.02,-0.340722]
35;0.638889;[0.0797143,-1676.31,-0.833122]
36;0.550926;[-0.359487,-1677.33,-0.596876]
37;0.606481;[-0.214506,-1676.8,0.776409]
38;0.546296;[0.586032,-1677.21,-0.0704675]
39;0.5;[1.65767,-1675.26,-0.235954]
40;0.564815;[0.52105,-1676.06,0.605776]
41;0.685185;[-0.416697,-1675.54,0.559754]
42;0.490741;[0.53687,-1676.18,-0.474361]
43;0.800926;[0.0898584,-1676.61,-1.00584]
44;0.037037;[-0.595725,-1675.85,2.03101]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
