Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.319444;[0.437522,-1796.87,0.707666]
5;0.703704;[-0.619572,-1795.69,-0.736981]
6;0.574074;[-0.215351,-1796,0.681889]
7;0.574074;[-0.238516,-1795.96,-0.830244]
8;0.532407;[0.21282,-1796.36,0.350371]
9;0.662037;[-0.320808,-1795.94,-0.488951]
10;0.62037;[-0.465161,-1796.5,0.55351]
11;0.592593;[0.217523,-1795.35,-0.463896]
12;0.555556;[0.676837,-1795.7,0.395069]
13;0.615741;[-0.57601,-1797.39,0.0184307]
14;0.537037;[-0.707384,-1796.26,0.108622]
15;0.634259;[0.231312,-1795.28,-0.996648]
16;0.518519;[1.48239,-1796.82,0.493703]
17;0.564815;[-1.84437,-1796.19,-0.52902]
18;0.560185;[0.130297,-1796.53,1.03205]
19;0.550926;[-0.302168,-1795.98,0.266602]
20;0.560185;[-0.752568,-1795.71,-0.451391]
21;0.546296;[0.299579,-1795.58,0.667444]
22;0.546296;[-1.06829,-1796.25,-0.532804]
23;0.583333;[-1.39889,-1796.41,-0.153435]
24;0.555556;[-0.780769,-1796.13,0.142186]
25;0.564815;[0.274635,-1796.04,0.847363]
26;0.541667;[0.537419,-1795.88,0.871901]
27;0.564815;[0.723606,-1795.4,-1.16328]
28;0.583333;[0.264768,-1796.75,0.11033]
29;0.615741;[-0.5571,-1796.74,-0.212506]
30;0.597222;[-0.923071,-1796.27,0.0942304]
31;0.578704;[-0.75158,-1796.83,0.345044]
32;0.601852;[-0.0204196,-1795.91,0.576241]
33;0.587963;[-1.0652,-1797.05,-0.0648533]
34;0.564815;[-0.206505,-1795.17,0.0977636]
35;0.583333;[-0.0627146,-1796.29,-0.417795]
36;0.564815;[0.0306661,-1796.12,-0.0679807]
37;0.550926;[-0.224746,-1795.3,1.0671]
38;0.523148;[0.0367559,-1796.47,-0.19144]
39;0.597222;[-0.441164,-1796.31,-0.385807]
40;0.587963;[0.744423,-1797.18,-0.140067]
41;0.652778;[0.0138714,-1795.51,0.292906]
42;0.546296;[-0.388142,-1796.58,0.528928]
43;0.782407;[-0.45795,-1795.76,-0.00873505]
44;0.0509259;[-0.97807,-1796,1.13834]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
