Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.356481;[0.703406,-3955.65,-0.546383]
5;0.527778;[-0.552231,-3955.6,0.264812]
6;0.518519;[0.726768,-3956.66,-0.946238]
7;0.537037;[0.318861,-3954.69,0.793615]
8;0.550926;[0.506894,-3955.65,-0.389287]
9;0.532407;[-0.302161,-3956.16,1.05028]
10;0.550926;[0.0387602,-3955.13,-0.0738014]
11;0.564815;[0.534803,-3955.39,-0.731215]
12;0.550926;[-0.188869,-3955.21,0.0990354]
13;0.597222;[-0.0402756,-3956.12,0.785908]
14;0.560185;[0.0582026,-3955.08,-0.042739]
15;0.615741;[0.432059,-3955.05,0.028157]
16;0.638889;[-1.04561,-3954.61,0.481827]
17;0.662037;[0.00141513,-3954.78,0.638741]
18;0.560185;[-0.118576,-3955.65,0.0646712]
19;0.634259;[-0.295967,-3955.07,0.038265]
20;0.569444;[0.440381,-3955.24,-0.0261302]
21;0.560185;[0.159252,-3954.94,-0.415648]
22;0.62963;[-0.186555,-3954.2,-0.387244]
23;0.541667;[0.203531,-3954.88,0.664874]
24;0.611111;[0.33385,-3954.69,-0.79669]
25;0.587963;[-0.195854,-3954.99,-0.316119]
26;0.560185;[-0.143729,-3954.18,-0.232931]
27;0.634259;[-0.510259,-3954.61,-0.217237]
28;0.648148;[0.599352,-3955.23,-0.735086]
29;0.592593;[-0.144517,-3955.29,-0.775924]
30;0.606481;[0.841113,-3955.56,-0.305587]
31;0.634259;[-0.0881754,-3955.41,-0.759569]
32;0.555556;[0.140744,-3954.72,-0.340832]
33;0.652778;[-0.0666183,-3955.36,0.141611]
34;0.564815;[0.101829,-3954.97,-0.499302]
35;0.550926;[0.581336,-3954.74,0.206608]
36;0.587963;[-0.426954,-3956.46,0.578907]
37;0.611111;[-0.427349,-3955.66,-0.0783865]
38;0.611111;[0.0794193,-3954.98,0.481311]
39;0.541667;[0.646017,-3955.63,-1.21904]
40;0.555556;[-0.356371,-3955.62,-0.0707793]
41;0.550926;[-0.568643,-3955.84,-1.04838]
42;0.546296;[0.386581,-3956.85,0.391528]
43;0.648148;[-0.374229,-3955.99,-0.199013]
44;0.037037;[-3.57105,-3950.06,1.6379]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
