Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.337963;[0.0936502,-356.031,-1.61867]
5;0.611111;[-0.774719,-356.352,-0.457352]
6;0.569444;[0.959903,-356.746,0.107759]
7;0.518519;[0.68487,-355.774,0.33165]
8;0.481481;[-0.795091,-355.397,-1.17732]
9;0.615741;[0.14937,-355.976,-0.112656]
10;0.523148;[0.641187,-355.367,0.69801]
11;0.662037;[-0.0268717,-356.364,0.167915]
12;0.587963;[0.89209,-355.138,0.766021]
13;0.611111;[-0.359333,-355.665,-0.481303]
14;0.606481;[0.594941,-356.956,0.069317]
15;0.5;[-0.53886,-356.434,-0.619032]
16;0.592593;[-0.207306,-356.524,0.000289789]
17;0.583333;[0.140737,-356.013,-0.398596]
18;0.555556;[0.229446,-356.178,0.44369]
19;0.550926;[-0.433565,-355.956,0.36813]
20;0.634259;[0.522995,-355.226,-0.0269349]
21;0.569444;[-0.483481,-356.382,-0.495382]
22;0.555556;[0.231875,-356.212,0.210244]
23;0.638889;[-0.896783,-356.108,-0.104105]
24;0.652778;[-0.0749396,-356.155,1.34152]
25;0.574074;[-1.14974,-356.409,-0.18955]
26;0.592593;[-0.554395,-356.516,0.12115]
27;0.560185;[0.459834,-354.401,-0.127406]
28;0.550926;[0.162327,-357.871,0.149473]
29;0.555556;[-0.405414,-355.94,0.477254]
30;0.564815;[1.10492,-355.537,0.354007]
31;0.569444;[-1.00893,-355.579,0.126189]
32;0.527778;[0.728035,-355.895,-0.904761]
33;0.597222;[-0.00927915,-356.396,0.0493049]
34;0.583333;[-0.894231,-356.678,0.527775]
35;0.601852;[-0.246211,-356.348,-0.321865]
36;0.615741;[-0.593924,-356.258,-0.94215]
37;0.569444;[1.26815,-356.269,0.655192]
38;0.564815;[-0.103407,-356.324,-0.301153]
39;0.606481;[-0.0101575,-355.62,0.363344]
40;0.638889;[0.350919,-356.544,0.634793]
41;0.555556;[0.821118,-355.848,0.0626207]
42;0.564815;[-0.0790396,-355.929,0.4008]
43;0.717593;[0.376036,-355.518,-0.751298]
44;0.0787037;[-1.6837,-357.55,-0.312826]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
