Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.314815;[1.345,-1999.99,0.0477434]
5;0.5;[0.65253,-2001.96,0.101844]
6;0.555556;[-0.779822,-2002.13,-0.11941]
7;0.527778;[-0.560541,-2002.26,0.260799]
8;0.555556;[0.284219,-2001,0.519063]
9;0.555556;[-0.345046,-2000.84,0.111378]
10;0.569444;[-0.565655,-2000.5,-0.0189578]
11;0.578704;[-0.554016,-1998.68,0.264343]
12;0.513889;[0.184742,-1999.75,0.931903]
13;0.541667;[0.245007,-1998.43,-0.0484916]
14;0.523148;[-0.230149,-1999.64,0.329971]
15;0.611111;[0.761384,-1998.02,0.159893]
16;0.583333;[-0.439902,-1998.13,0.35741]
17;0.587963;[-0.307759,-1997.03,0.456382]
18;0.62037;[0.293362,-1996.8,0.28272]
19;0.657407;[0.269535,-1997,0.030503]
20;0.592593;[0.187764,-1997.51,-0.727465]
21;0.625;[0.79968,-1997.03,-0.204362]
22;0.625;[0.0538947,-1996.64,0.122033]
23;0.615741;[-0.421421,-1997.46,-1.03055]
24;0.648148;[0.453454,-1996.97,-0.0833595]
25;0.694444;[0.886455,-1996.56,-0.402613]
26;0.615741;[0.356334,-1997.29,-0.187326]
27;0.62963;[0.72652,-1996.91,0.626903]
28;0.615741;[0.655112,-1997.62,-0.0703722]
29;0.62963;[-0.242697,-1997.23,-0.12555]
30;0.625;[-0.0496214,-1997.99,0.155901]
31;0.643519;[-0.131167,-1998.37,0.450371]
32;0.601852;[0.106528,-1997.85,-0.0447744]
33;0.611111;[0.664902,-1999.67,0.579013]
34;0.569444;[1.00644,-1999.07,-0.131746]
35;0.541667;[-0.624875,-1998.78,-0.438125]
36;0.625;[0.594116,-1999.33,-0.0987371]
37;0.481481;[0.218462,-2000.25,0.427017]
38;0.541667;[1.01542,-1999.66,-0.0434438]
39;0.569444;[1.50563,-2001.05,0.228898]
40;0.490741;[0.198512,-2001.27,-0.173522]
41;0.537037;[0.496113,-2001.32,-0.382608]
42;0.5;[1.24809,-2001.73,-0.706236]
43;0.592593;[0.394135,-2002.24,-0.083041]
44;0.12963;[-0.348626,-1998.79,0.908759]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
