Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.319444;[0.543007,-2275.47,-0.814561]
5;0.611111;[-1.01042,-2274.48,-0.625581]
6;0.546296;[-0.233032,-2275.91,0.0582272]
7;0.611111;[0.0791095,-2275.63,-0.139839]
8;0.560185;[0.264498,-2274.42,-0.852054]
9;0.578704;[0.751398,-2274.38,0.808339]
10;0.578704;[0.73932,-2275.04,-0.168904]
11;0.583333;[0.198829,-2274.48,0.298177]
12;0.583333;[0.518467,-2274.3,0.000852337]
13;0.606481;[-0.680858,-2275.28,0.709824]
14;0.578704;[-0.290897,-2275.61,-0.16431]
15;0.560185;[-0.437536,-2274.32,0.658013]
16;0.634259;[0.175714,-2274.71,-0.330075]
17;0.532407;[0.224658,-2275.18,-0.414552]
18;0.546296;[-0.0181949,-2274.6,0.285099]
19;0.574074;[-0.25142,-2274.97,-0.0724858]
20;0.574074;[-1.11529,-2275.26,0.961017]
21;0.574074;[-0.486427,-2275.51,-0.631266]
22;0.574074;[-0.928035,-2276.19,0.228924]
23;0.541667;[-0.250403,-2275.13,-0.537236]
24;0.518519;[0.565464,-2274.23,-0.146428]
25;0.601852;[-0.0923677,-2274.79,-0.226039]
26;0.62963;[0.35929,-2274.12,0.493566]
27;0.601852;[-0.157847,-2274.09,-0.0759845]
28;0.662037;[0.348381,-2274.39,0.442177]
29;0.592593;[0.100073,-2274.73,0.193418]
30;0.569444;[-0.864237,-2275.08,-0.420162]
31;0.532407;[-0.286833,-2276.15,0.931912]
32;0.597222;[0.00750032,-2274.82,-0.270022]
33;0.611111;[-0.284995,-2274.35,-0.413441]
34;0.578704;[0.425309,-2274.46,0.973352]
35;0.62963;[-0.182922,-2274.75,-1.09231]
36;0.574074;[-0.0450863,-2274.71,-0.271891]
37;0.587963;[-0.0881798,-2275.51,-0.838692]
38;0.523148;[0.623114,-2274.16,0.0683739]
39;0.518519;[-0.711683,-2275.55,0.40491]
40;0.564815;[-1.43541,-2274.95,0.614343]
41;0.62963;[1.27422,-2273.98,0.657728]
42;0.592593;[-0.642519,-2275.25,0.0897879]
43;0.685185;[-0.465812,-2274.96,-0.486994]
44;0.0787037;[-1.55333,-2275.71,-1.02402]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
