Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.356481;[0.776038,-1876.88,-0.493436]
5;0.648148;[0.841492,-1876.66,0.309338]
6;0.574074;[0.295784,-1875.11,1.23121]
7;0.62037;[0.103929,-1877.75,-0.0670034]
8;0.546296;[1.15745,-1876.53,-0.627507]
9;0.578704;[-0.247019,-1876.1,0.385473]
10;0.583333;[-0.498468,-1877.3,0.077323]
11;0.601852;[-0.660996,-1876.23,1.08719]
12;0.592593;[-0.508035,-1875.21,-0.403794]
13;0.574074;[-0.484311,-1876.73,-0.0583106]
14;0.592593;[0.593837,-1875.34,-0.425325]
15;0.518519;[0.172218,-1876.04,0.858049]
16;0.625;[-0.110891,-1875.97,-0.650367]
17;0.597222;[-0.383467,-1875.22,0.109123]
18;0.606481;[0.825543,-1877.15,0.213946]
19;0.518519;[-0.708552,-1876.42,0.531707]
20;0.601852;[-0.303279,-1876.38,0.286409]
21;0.638889;[-0.455841,-1875.75,0.229125]
22;0.569444;[-0.00774457,-1875.35,-0.0775466]
23;0.592593;[-0.0231131,-1875.89,-0.357488]
24;0.592593;[-0.955881,-1875.49,-0.0540692]
25;0.555556;[-0.827344,-1875.82,0.224714]
26;0.541667;[1.6382,-1875.98,-0.42586]
27;0.583333;[-0.804319,-1875.41,-0.142399]
28;0.638889;[-0.199882,-1875.87,0.757486]
29;0.625;[-0.455558,-1876.69,0.0559318]
30;0.486111;[0.437544,-1876.29,0.118288]
31;0.611111;[0.393144,-1875.58,-0.270546]
32;0.49537;[-0.376987,-1876.14,0.362139]
33;0.546296;[-0.643156,-1876.22,-0.575222]
34;0.62037;[-0.379238,-1876.11,0.180017]
35;0.625;[0.647371,-1876.8,-0.747116]
36;0.541667;[-0.222601,-1877.16,0.0869977]
37;0.569444;[-0.617952,-1876.59,1.50879]
38;0.560185;[-1.04887,-1875.32,-0.434207]
39;0.606481;[0.283785,-1875.28,-0.183392]
40;0.564815;[-0.0626418,-1876.6,0.310474]
41;0.550926;[-0.173872,-1876.12,0.0661197]
42;0.555556;[-0.195906,-1876.47,1.28419]
43;0.685185;[-0.137227,-1875.97,-0.493966]
44;0.0555556;[-2.6896,-1878,-1.30536]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
