Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.324074;[-0.140156,-2112.47,0.466073]
5;0.606481;[0.728007,-2114.74,-0.175514]
6;0.583333;[0.0330052,-2113.84,-0.217293]
7;0.560185;[-0.183469,-2113.25,-0.214301]
8;0.537037;[-0.350069,-2115.01,-0.561588]
9;0.555556;[-0.136519,-2113.96,-0.310494]
10;0.597222;[-0.799884,-2114.5,0.00554104]
11;0.509259;[-0.34318,-2114.33,-0.0527145]
12;0.523148;[1.13445,-2113.82,-0.881607]
13;0.601852;[-0.204722,-2114.27,-0.407313]
14;0.490741;[-0.568268,-2115.29,0.782329]
15;0.578704;[0.247463,-2114.68,0.260876]
16;0.583333;[0.0628535,-2115.13,-0.0790282]
17;0.569444;[-0.627369,-2115.28,-0.487814]
18;0.638889;[-0.302357,-2116.09,0.679638]
19;0.560185;[0.135142,-2115.32,-1.00672]
20;0.523148;[0.700833,-2115.51,-0.440237]
21;0.615741;[-0.295928,-2114.45,0.0588716]
22;0.564815;[-0.561258,-2115.01,-0.354914]
23;0.587963;[0.0840637,-2115.67,1.64892]
24;0.648148;[0.778821,-2116.05,0.294794]
25;0.546296;[-0.231502,-2116.44,0.627913]
26;0.634259;[0.241549,-2115.78,-0.186526]
27;0.578704;[-0.215687,-2114.52,-0.0243733]
28;0.62037;[0.146058,-2114.38,-0.435805]
29;0.564815;[-0.778888,-2115.19,0.640224]
30;0.625;[0.658519,-2115.26,-0.619907]
31;0.541667;[0.193738,-2115.39,0.438945]
32;0.569444;[0.512381,-2115.07,-0.980209]
33;0.550926;[0.267848,-2115.01,-0.465275]
34;0.62963;[0.502391,-2113.75,0.914174]
35;0.583333;[0.456988,-2116.15,-1.028]
36;0.62963;[0.0904558,-2114.43,-0.247413]
37;0.592593;[-0.135237,-2114.99,0.284001]
38;0.578704;[0.251051,-2114.06,-0.0439073]
39;0.606481;[0.849237,-2115.39,-0.322726]
40;0.625;[0.849409,-2114.51,0.669257]
41;0.587963;[-1.003,-2115.29,0.940472]
42;0.532407;[-0.848958,-2114.59,0.760846]
43;0.726852;[-0.299229,-2114.63,1.12879]
44;0.0648148;[0.00354743,-2112.76,-2.57083]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
