Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.384259;[0.367433,-675.384,-1.03007]
5;0.611111;[0.759009,-676.134,0.190174]
6;0.611111;[-0.233711,-676.72,1.07562]
7;0.527778;[-0.317553,-677.364,-0.586508]
8;0.606481;[-0.950092,-676.127,-0.334897]
9;0.555556;[0.059987,-675.553,-0.285717]
10;0.587963;[-0.433904,-675.19,0.402084]
11;0.578704;[0.301708,-676.359,-0.405266]
12;0.634259;[-0.282572,-675.379,0.279949]
13;0.601852;[0.612587,-675.596,0.107614]
14;0.527778;[0.581006,-676.14,0.489633]
15;0.546296;[-0.151718,-675.786,-0.170136]
16;0.638889;[-0.40414,-676.05,-0.13637]
17;0.555556;[0.801988,-675.877,0.473239]
18;0.550926;[0.554758,-676.194,-0.06343]
19;0.564815;[0.35723,-676.633,0.748622]
20;0.523148;[-0.486429,-675.711,0.142909]
21;0.569444;[-0.411049,-676.303,-0.445]
22;0.62963;[-0.116825,-676.261,0.456017]
23;0.587963;[1.22914,-675.937,-1.05372]
24;0.541667;[-0.123908,-676.041,0.37223]
25;0.62037;[-0.00845384,-677.229,-0.243008]
26;0.583333;[0.524442,-675.997,0.327038]
27;0.555556;[-0.355603,-675.586,-0.409877]
28;0.578704;[0.485093,-676.418,-0.0411862]
29;0.657407;[0.383229,-675.887,0.421855]
30;0.513889;[0.00600638,-677.121,0.256344]
31;0.615741;[0.193225,-676.773,-0.0491773]
32;0.527778;[-1.12154,-675.274,-0.278899]
33;0.592593;[-1.09539,-676.828,0.53972]
34;0.611111;[0.455982,-675.642,0.811487]
35;0.486111;[-0.399553,-675.536,-0.779648]
36;0.601852;[0.00853308,-676.488,-0.340785]
37;0.671296;[-0.506048,-675.935,0.115647]
38;0.555556;[-0.264576,-676.759,-0.837348]
39;0.527778;[-0.28162,-676.004,0.0156915]
40;0.583333;[0.628466,-675.202,-0.418651]
41;0.615741;[0.171701,-676.631,0.113792]
42;0.560185;[-0.61144,-676.415,-0.607878]
43;0.703704;[-0.0955752,-677.081,0.139885]
44;0.0509259;[-3.34073,-678.462,-3.40338]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
