Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.375;[-0.387517,-1037.36,-0.966]
5;0.587963;[-0.0251407,-1036.34,0.764116]
6;0.611111;[-0.460741,-1036.23,-0.10354]
7;0.592593;[0.260622,-1036.75,0.137339]
8;0.527778;[1.04766,-1034.98,-0.600823]
9;0.560185;[-0.279843,-1036.8,-0.532141]
10;0.634259;[-1.07686,-1036.41,-0.0129013]
11;0.574074;[0.116534,-1036.08,0.228801]
12;0.546296;[-0.130244,-1036.12,-0.328345]
13;0.578704;[0.716987,-1035.82,-0.420753]
14;0.597222;[0.147475,-1035.68,0.446541]
15;0.550926;[0.0486763,-1035,-0.751297]
16;0.527778;[0.13393,-1035.98,-0.54252]
17;0.574074;[0.0372008,-1035.49,-0.485325]
18;0.583333;[0.339047,-1036.28,0.111893]
19;0.606481;[-0.118632,-1036.44,-0.000921812]
20;0.513889;[0.201711,-1036.52,-0.127429]
21;0.615741;[0.764433,-1035.81,0.735694]
22;0.648148;[-0.645578,-1036.5,0.0690327]
23;0.532407;[-0.874789,-1036.64,1.29153]
24;0.597222;[0.442975,-1036.16,0.0290161]
25;0.537037;[-0.786942,-1035.88,-0.296846]
26;0.578704;[0.940941,-1036.03,0.224103]
27;0.592593;[-0.449872,-1035.98,0.0914172]
28;0.615741;[-0.717135,-1036.8,1.0926]
29;0.578704;[-0.0893607,-1036.01,0.170136]
30;0.541667;[0.0167588,-1036.43,-0.0106713]
31;0.606481;[0.528456,-1036.69,0.781771]
32;0.569444;[-0.12604,-1035.76,0.178922]
33;0.625;[-0.827499,-1036.68,-0.299826]
34;0.564815;[-1.15785,-1036.49,-1.53653]
35;0.601852;[-0.412096,-1036.57,-0.0763478]
36;0.527778;[0.175449,-1036.67,-0.507295]
37;0.62963;[-0.224124,-1035.34,0.441569]
38;0.49537;[0.440097,-1035.96,-0.552028]
39;0.62037;[-0.344318,-1035.5,-0.0208248]
40;0.648148;[0.294847,-1036.99,0.331212]
41;0.523148;[0.244296,-1036.17,-0.416294]
42;0.578704;[-0.734699,-1036.19,-0.0443318]
43;0.717593;[0.675851,-1036.84,-0.618454]
44;0.0601852;[0.0998488,-1036.39,0.632703]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
