Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.37037;[0.236725,-3514.77,0.811757]
5;0.601852;[-0.295147,-3515.04,0.824086]
6;0.583333;[-0.236076,-3514.15,-1.28358]
7;0.578704;[0.321056,-3515.13,-0.43636]
8;0.574074;[-1.16757,-3513.78,-0.351909]
9;0.560185;[0.626079,-3515.54,-0.690157]
10;0.555556;[-0.419935,-3514.95,0.646302]
11;0.615741;[-0.0159708,-3515.12,-0.593495]
12;0.578704;[0.00584294,-3514.85,0.470593]
13;0.652778;[0.176885,-3515.06,0.61223]
14;0.546296;[0.0573878,-3515.53,0.609194]
15;0.555556;[0.471282,-3515.18,-0.106098]
16;0.638889;[-0.604227,-3515.35,0.717818]
17;0.527778;[-0.56572,-3515.28,-0.183592]
18;0.606481;[-1.02589,-3515.08,-0.296469]
19;0.550926;[0.743814,-3514.99,-0.168719]
20;0.541667;[-0.290543,-3516,0.0580571]
21;0.62037;[0.562311,-3515.21,-0.390533]
22;0.592593;[0.0743773,-3515.27,0.351169]
23;0.49537;[0.496987,-3516.24,0.0667303]
24;0.537037;[-0.174246,-3515.56,-0.452765]
25;0.634259;[-0.186566,-3515.5,-0.899059]
26;0.537037;[0.18341,-3515.35,0.183424]
27;0.597222;[-0.321862,-3514.92,-0.552607]
28;0.564815;[0.294809,-3515.5,0.016623]
29;0.564815;[0.216055,-3514.6,0.505299]
30;0.597222;[-0.0410501,-3514.16,-0.505439]
31;0.569444;[-0.490475,-3514.26,-0.365677]
32;0.550926;[0.362002,-3514.67,0.191992]
33;0.597222;[0.454276,-3515.54,-1.38457]
34;0.550926;[0.078869,-3514.53,-0.0941329]
35;0.62963;[0.73251,-3515.01,-0.0307825]
36;0.587963;[-0.0446146,-3515.52,1.02599]
37;0.555556;[0.143021,-3514.57,-0.160256]
38;0.601852;[0.073222,-3515.2,-0.13595]
39;0.527778;[0.124818,-3514.57,0.140544]
40;0.597222;[0.0419086,-3514.61,0.636388]
41;0.615741;[-0.97233,-3515.58,0.327819]
42;0.513889;[-0.415587,-3514.18,0.591012]
43;0.787037;[-0.615621,-3514.28,0.393692]
44;0.0833333;[1.02573,-3514.19,-0.292471]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
