Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.435185;[-0.0316382,-3434.22,-0.0340154]
5;0.509259;[-0.272199,-3434.56,-0.477193]
6;0.606481;[-0.811196,-3435.47,0.478731]
7;0.532407;[-0.754147,-3434.26,-0.154835]
8;0.615741;[1.25267,-3435.88,-0.441602]
9;0.546296;[0.399096,-3434.49,0.179118]
10;0.583333;[-0.223447,-3435.62,1.18649]
11;0.513889;[-0.565006,-3434.2,-0.209027]
12;0.606481;[0.858649,-3434.78,-0.50886]
13;0.578704;[-0.0982811,-3435.23,-0.503712]
14;0.564815;[0.744996,-3435.28,-0.636663]
15;0.523148;[0.169664,-3433.98,-0.041661]
16;0.564815;[-0.292808,-3435.34,-0.0455174]
17;0.62037;[-0.582867,-3434.83,0.613796]
18;0.550926;[0.728808,-3434.93,0.079313]
19;0.583333;[0.0167011,-3435.35,0.129334]
20;0.564815;[0.120934,-3435.1,0.897362]
21;0.49537;[-0.787447,-3435.03,0.677044]
22;0.657407;[0.171808,-3435.03,-0.109766]
23;0.634259;[-0.856397,-3435.63,-0.267219]
24;0.555556;[-0.293603,-3435.48,-0.138422]
25;0.578704;[-0.85508,-3435.85,-0.0942271]
26;0.592593;[0.192817,-3435.37,0.175957]
27;0.587963;[0.598585,-3434.02,-1.00296]
28;0.555556;[0.0299352,-3435.29,0.568064]
29;0.583333;[-0.849901,-3434.4,0.217989]
30;0.578704;[-0.149159,-3436.26,1.02534]
31;0.625;[-0.424317,-3434.6,-0.630264]
32;0.597222;[0.163561,-3435.21,-0.840804]
33;0.578704;[0.374829,-3435.35,0.724322]
34;0.606481;[1.12449,-3434.59,-0.321456]
35;0.509259;[0.559359,-3435,-0.254594]
36;0.592593;[0.660039,-3435.34,0.0798294]
37;0.587963;[-0.135947,-3434.66,-1.32027]
38;0.555556;[-0.330577,-3435.09,0.184482]
39;0.606481;[-0.0561837,-3434.79,0.211345]
40;0.601852;[-0.474367,-3434.16,0.0480633]
41;0.583333;[0.117483,-3435.48,0.500937]
42;0.541667;[0.0708495,-3435,1.00033]
43;0.773148;[0.00848229,-3435.13,0.872789]
44;0.0694444;[1.03502,-3433.94,0.579345]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
