Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.430556;[-1.36353,-1916.77,0.597976]
5;0.550926;[0.592283,-1917,-0.271885]
6;0.606481;[0.550323,-1917.11,0.834146]
7;0.5;[-0.169051,-1916.27,-0.875675]
8;0.513889;[0.257671,-1915.7,0.181255]
9;0.62963;[0.409517,-1916.71,0.964017]
10;0.509259;[0.39451,-1915.84,-0.0918149]
11;0.601852;[-0.357998,-1915.59,-0.573979]
12;0.583333;[1.10669,-1916.43,0.364804]
13;0.49537;[0.230056,-1916.28,0.336928]
14;0.569444;[-0.141863,-1915.44,0.282684]
15;0.592593;[0.882819,-1915.7,-0.365049]
16;0.583333;[-1.23361,-1916.81,0.0100705]
17;0.560185;[-0.0842068,-1915.91,0.960386]
18;0.578704;[1.27691,-1916.08,0.364519]
19;0.560185;[0.918788,-1915.12,0.224894]
20;0.597222;[0.515604,-1915.15,0.416122]
21;0.569444;[0.500463,-1916.36,0.311973]
22;0.592593;[0.324191,-1916.57,0.68631]
23;0.569444;[0.424598,-1915.62,1.24526]
24;0.611111;[-0.430751,-1916.19,-0.292295]
25;0.638889;[0.642605,-1916.1,0.234135]
26;0.541667;[0.726714,-1916.58,-0.0757311]
27;0.657407;[0.0224121,-1915.72,0.0113329]
28;0.564815;[-0.078931,-1916.18,-0.110823]
29;0.625;[-0.910523,-1915.17,0.200857]
30;0.62963;[0.561414,-1915.73,0.648796]
31;0.564815;[-0.58921,-1916.96,0.374037]
32;0.592593;[-0.532152,-1916.43,-1.04726]
33;0.5;[0.0678524,-1915.75,-0.156321]
34;0.587963;[0.7563,-1916.35,0.16647]
35;0.606481;[-0.478919,-1916.21,-0.329372]
36;0.574074;[-0.134968,-1916.72,-0.395448]
37;0.574074;[0.0286138,-1916.36,-0.134811]
38;0.550926;[0.64167,-1915.93,-0.335814]
39;0.625;[-0.215177,-1916.8,-0.0136773]
40;0.601852;[0.0609071,-1915.67,-0.244226]
41;0.527778;[1.19431,-1916.37,0.116238]
42;0.606481;[0.451482,-1916.86,-0.369817]
43;0.726852;[-0.220766,-1915.98,0.190035]
44;0.0462963;[1.93714,-1918.04,4.64611]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
