Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.263889;[-0.121551,-1958.79,0.090182]
5;0.578704;[0.46917,-1958.17,0.133225]
6;0.569444;[0.252662,-1957.21,0.52159]
7;0.513889;[0.722863,-1957.12,-0.579777]
8;0.583333;[-0.0925421,-1957.49,-0.109109]
9;0.564815;[1.3553,-1955.1,0.267144]
10;0.569444;[-0.704988,-1956.95,0.240532]
11;0.550926;[-0.32396,-1956.62,0.0654718]
12;0.560185;[-0.453984,-1957.06,1.01113]
13;0.62963;[-0.318308,-1957.53,0.16596]
14;0.652778;[0.0947403,-1957.07,-0.224003]
15;0.611111;[-0.722496,-1956.04,-0.207608]
16;0.583333;[-0.139251,-1954.65,0.898681]
17;0.564815;[0.442033,-1956.66,-0.537122]
18;0.62963;[-0.0327741,-1955.8,0.367149]
19;0.62037;[-0.523386,-1955.73,-0.121725]
20;0.615741;[-0.0966612,-1955.66,-0.136341]
21;0.560185;[-1.2882,-1956.21,-0.136103]
22;0.666667;[-1.39745,-1956.17,0.0814555]
23;0.587963;[1.19135,-1955.73,-0.407204]
24;0.569444;[-1.1333,-1955.8,0.437546]
25;0.685185;[-0.11079,-1956.5,0.200845]
26;0.569444;[-0.287171,-1955.4,-0.113124]
27;0.564815;[-0.923754,-1956.16,0.454132]
28;0.587963;[0.0388882,-1955.11,0.133621]
29;0.564815;[0.298961,-1956.41,-0.200323]
30;0.611111;[0.353848,-1956.32,-0.407315]
31;0.601852;[0.0946629,-1956.58,-0.264225]
32;0.611111;[-1.30025,-1955.8,-0.116554]
33;0.643519;[-0.220583,-1956.79,-0.486239]
34;0.587963;[0.672444,-1957.16,0.410278]
35;0.583333;[0.764684,-1956.59,-0.296383]
36;0.625;[0.273027,-1956.21,0.0744151]
37;0.490741;[-0.326233,-1956.39,0.784342]
38;0.532407;[0.194357,-1956.86,-1.14047]
39;0.532407;[-0.414671,-1956.84,0.0824195]
40;0.592593;[0.573881,-1957.39,0.974675]
41;0.472222;[0.540619,-1957.48,0.654491]
42;0.611111;[0.84659,-1957.62,-0.426618]
43;0.569444;[0.626393,-1957.5,-0.0974942]
44;0.0648148;[0.150135,-1956.05,-2.18248]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
