Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.361111;[0.479023,-1637.12,0.0578472]
5;0.597222;[-0.0684667,-1636.07,0.144953]
6;0.62963;[-1.14824,-1635.71,0.115744]
7;0.606481;[-1.46589,-1635.47,0.675103]
8;0.472222;[0.832407,-1636.11,0.46833]
9;0.583333;[-0.47679,-1635.3,0.974208]
10;0.564815;[-0.0913415,-1635.66,-0.15091]
11;0.634259;[-0.25967,-1635.74,0.198727]
12;0.578704;[-0.253985,-1636.14,-0.39039]
13;0.564815;[0.472631,-1636.09,0.167443]
14;0.578704;[0.43422,-1637.05,-0.521213]
15;0.657407;[0.558177,-1636.61,-0.567499]
16;0.587963;[0.172326,-1636.47,-0.144381]
17;0.601852;[0.715609,-1635.93,-0.767737]
18;0.546296;[-0.58236,-1636.68,0.0984589]
19;0.62037;[0.0852924,-1636.66,-0.901656]
20;0.606481;[0.138875,-1635.64,-0.255165]
21;0.527778;[0.654315,-1636.56,0.112505]
22;0.601852;[0.144933,-1636.29,0.886268]
23;0.574074;[-0.180334,-1635.89,-0.450343]
24;0.560185;[0.331772,-1636.92,-0.00405612]
25;0.587963;[-0.237917,-1636.27,-0.331903]
26;0.634259;[-0.765592,-1636.38,-0.299026]
27;0.518519;[-0.166756,-1635.54,-0.179791]
28;0.606481;[-0.160165,-1636.22,-0.100164]
29;0.490741;[0.68227,-1636.12,-1.50691]
30;0.578704;[-0.203312,-1636.07,0.132959]
31;0.615741;[-0.200159,-1635.95,-0.240704]
32;0.532407;[1.07587,-1637.02,-0.0266786]
33;0.560185;[0.217423,-1635.75,-0.555756]
34;0.537037;[-0.0364131,-1635.09,0.0237169]
35;0.527778;[0.0539164,-1636.99,-0.658998]
36;0.597222;[-1.0582,-1636.39,0.0153925]
37;0.625;[-0.559102,-1635.43,0.305204]
38;0.555556;[0.1829,-1636.99,-0.0083326]
39;0.583333;[-0.634985,-1636.63,0.126842]
40;0.583333;[-0.280656,-1635.72,-0.359454]
41;0.638889;[-0.313359,-1635.61,0.0698378]
42;0.564815;[0.323536,-1635.72,-0.496442]
43;0.708333;[-0.658848,-1636.64,0.253143]
44;0.0462963;[0.833857,-1639.26,-3.61293]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
