Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.37037;[0.0204307,-3674.89,-0.979447]
5;0.560185;[-0.402872,-3675.33,0.81518]
6;0.666667;[-0.456064,-3675,0.679535]
7;0.560185;[0.312199,-3675.44,0.257164]
8;0.601852;[0.28055,-3674.28,0.641346]
9;0.587963;[0.0525762,-3674.13,0.3622]
10;0.560185;[-0.595133,-3673.87,0.307232]
11;0.578704;[0.432702,-3675.54,0.132462]
12;0.62037;[-0.221289,-3674.78,-0.537557]
13;0.592593;[-0.855183,-3675.37,-0.393229]
14;0.587963;[-0.375133,-3675,0.902933]
15;0.592593;[0.410641,-3675.18,0.137043]
16;0.537037;[0.870659,-3675.17,0.658036]
17;0.578704;[-0.661549,-3675.59,-0.398907]
18;0.583333;[0.781427,-3675.51,0.0637633]
19;0.597222;[-0.283598,-3674.63,-0.292989]
20;0.546296;[0.615001,-3676.07,0.44518]
21;0.569444;[1.22835,-3674.72,0.529083]
22;0.587963;[-0.276665,-3674.89,0.0504954]
23;0.564815;[0.714526,-3675.72,0.206654]
24;0.583333;[-0.818764,-3675.28,0.0151279]
25;0.560185;[1.01557,-3675.15,-0.047601]
26;0.601852;[0.653032,-3674.21,-0.0178155]
27;0.50463;[0.0445678,-3674.83,-0.103325]
28;0.62963;[-0.73139,-3673.57,-0.462419]
29;0.541667;[1.12712,-3675.48,0.457756]
30;0.583333;[0.635139,-3675.37,0.0740548]
31;0.578704;[-0.293038,-3675.04,0.205396]
32;0.587963;[-0.223446,-3675.77,-0.248276]
33;0.583333;[-0.140352,-3674.54,-0.315931]
34;0.527778;[-0.215033,-3674.46,0.0900908]
35;0.532407;[-0.416294,-3675.76,-0.324562]
36;0.555556;[1.25944,-3675.62,-0.309185]
37;0.597222;[0.349331,-3675.07,0.344577]
38;0.578704;[-0.108281,-3674.51,0.128945]
39;0.564815;[-0.230324,-3674.57,0.011626]
40;0.625;[-0.205598,-3675.13,0.430724]
41;0.569444;[0.27523,-3674.75,0.180706]
42;0.615741;[-0.411368,-3675.44,0.212169]
43;0.708333;[0.408615,-3674.37,0.0806637]
44;0.0740741;[-2.8635,-3673.72,-1.69389]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
