Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.328704;[0.123962,-2195.6,0.577114]
5;0.625;[0.240274,-2195.16,-0.340612]
6;0.555556;[-0.549233,-2194.82,-0.40547]
7;0.532407;[-0.486358,-2195.5,-0.899459]
8;0.513889;[0.434704,-2195.67,-0.483178]
9;0.537037;[-0.299637,-2194.97,-0.37619]
10;0.666667;[-0.0342955,-2194.18,-0.294571]
11;0.513889;[-0.225863,-2194.55,0.329671]
12;0.625;[1.03671,-2194.55,0.245812]
13;0.615741;[-0.912013,-2194.54,-0.410862]
14;0.518519;[0.663139,-2195.23,-0.331517]
15;0.648148;[-0.754457,-2194.62,0.0206914]
16;0.587963;[-1.04634,-2194.38,-0.573745]
17;0.587963;[-0.347906,-2194.35,0.502501]
18;0.560185;[-0.6668,-2194.1,0.152476]
19;0.611111;[-0.352722,-2195.13,-0.939617]
20;0.523148;[-0.660197,-2194.64,-0.561472]
21;0.578704;[0.367375,-2195.2,0.250591]
22;0.560185;[-0.428775,-2194.6,0.540606]
23;0.574074;[-0.434252,-2193.75,0.71133]
24;0.592593;[0.987491,-2194.74,0.51975]
25;0.574074;[-0.181489,-2195.36,0.922608]
26;0.527778;[-1.0695,-2194.35,0.249863]
27;0.578704;[0.38926,-2194.5,0.712595]
28;0.560185;[-0.210345,-2193.85,-0.448846]
29;0.569444;[0.0189024,-2194.78,0.239702]
30;0.523148;[-0.301002,-2195.02,-0.330903]
31;0.634259;[0.307264,-2193.43,0.364705]
32;0.601852;[-0.170181,-2195.47,-0.499335]
33;0.615741;[-0.738317,-2194.95,0.25304]
34;0.546296;[0.640773,-2194.84,-0.47243]
35;0.606481;[0.0282198,-2195.4,0.537134]
36;0.62963;[0.511634,-2195.54,0.119147]
37;0.50463;[-0.22106,-2196.24,-0.533088]
38;0.611111;[-0.0536049,-2195.63,-0.0349035]
39;0.638889;[0.699392,-2194.32,-0.0592719]
40;0.550926;[0.357495,-2194.66,-0.0653527]
41;0.62037;[-0.514609,-2195.64,-0.24019]
42;0.592593;[-0.603439,-2195.75,0.151166]
43;0.759259;[0.749182,-2195.35,-0.309324]
44;0.0462963;[1.24092,-2193.49,-0.0636556]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
