Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.171296;[0.641814,-2.7362,-0.393498]
5;0.319444;[-0.653106,-1.30655,0.331979]
6;0.425926;[1.86537,-4.49743,-0.344589]
7;0.342593;[0.730919,-4.03174,-1.19945]
8;0.407407;[0.520958,-3.52673,-0.184894]
9;0.361111;[-0.434141,-3.18905,-0.0933519]
10;0.393519;[-0.28253,-4.40403,-0.748021]
11;0.407407;[0.384406,-3.3726,-0.124503]
12;0.324074;[0.209442,-4.06595,-0.200075]
13;0.467593;[0.279554,-2.64803,-0.583477]
14;0.347222;[-0.19079,-3.65223,0.720345]
15;0.356481;[0.0646346,-3.3874,0.79808]
16;0.398148;[0.815348,-3.16224,0.723199]
17;0.300926;[-0.055532,-3.98191,0.203361]
18;0.509259;[0.729214,-2.93791,0.713213]
19;0.375;[-0.592728,-2.05451,-0.181931]
20;0.50463;[-0.466144,-1.00017,0.320615]
21;0.587963;[-0.59087,-1.21684,0.782873]
22;0.273148;[-0.283271,-2.30889,-0.384656]
23;0.708333;[-0.480169,-0.984603,-1.11845]
24;0.277778;[0.744145,-1.82366,-0.387565]
25;0.666667;[0.713971,-1.50642,0.0524012]
26;0.611111;[-0.0391561,-1.17923,-1.01744]
27;0.314815;[0.409758,-2.60816,-0.582122]
28;0.611111;[-0.0223864,-0.873128,-0.118829]
29;0.259259;[-1.44212,-2.58396,-0.709448]
30;0.541667;[0.470823,-1.81468,-0.438526]
31;0.449074;[0.613575,-1.42597,-0.988862]
32;0.356481;[-0.172059,-3.61796,0.0999945]
33;0.37037;[-0.70625,-3.1435,-0.684277]
34;0.393519;[1.15327,-3.65393,-0.922949]
35;0.328704;[-2.48321,-3.07789,0.394171]
36;0.351852;[-0.0232073,-3.9764,0.591528]
37;0.384259;[1.05814,-3.33571,0.782751]
38;0.37963;[0.343782,-3.24905,-0.304398]
39;0.388889;[-1.70142,-2.91626,0.892653]
40;0.430556;[0.516572,-4.30758,0.398189]
41;0.291667;[-0.471431,-1.862,-0.458836]
42;0.435185;[0.513522,-2.85837,0.0814855]
43;0.421296;[-0.807419,-3.14261,0.50594]
44;0.0277778;[1.67377,-0.820983,-2.03673]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
