Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[0.27635,-5.33374,-0.437023]
5;0.402778;[0.27115,-2.88749,-0.427946]
6;0.361111;[0.161151,-3.19982,-0.353405]
7;0.365741;[-1.02757,-4.28397,-1.06614]
8;0.388889;[-0.324074,-2.32704,0.193195]
9;0.324074;[0.734815,-3.41017,-0.0581528]
10;0.37963;[-0.170349,-4.21659,-0.0054596]
11;0.375;[0.152353,-4.36446,-0.422828]
12;0.453704;[0.838507,-5.33194,1.18585]
13;0.388889;[-0.960148,-3.91776,0.456799]
14;0.421296;[-0.0579119,-3.50407,0.532614]
15;0.37037;[-0.651655,-3.57779,-0.94872]
16;0.384259;[-0.427973,-3.74228,0.323835]
17;0.347222;[-0.548363,-3.22337,0.0775358]
18;0.439815;[-0.319605,-2.44249,0.238274]
19;0.333333;[-0.200022,-2.16634,0.642866]
20;0.560185;[0.452115,-0.952258,-0.409055]
21;0.583333;[0.0835039,-0.540677,0.330795]
22;0.333333;[-2.45838,-2.4231,-1.1889]
23;0.611111;[0.423094,-0.977851,-0.571489]
24;0.24537;[2.15179,-3.35146,-0.520439]
25;0.601852;[0.00711832,-1.11997,-0.0231434]
26;0.680556;[0.0996036,-0.804882,0.121359]
27;0.273148;[0.514937,-2.48966,1.34746]
28;0.662037;[0.0703743,-1.12801,0.131198]
29;0.310185;[0.992727,-1.65921,-0.346096]
30;0.481481;[0.318711,-1.16808,-0.223932]
31;0.5;[0.0737309,-2.22908,0.478275]
32;0.402778;[-0.598738,-2.43882,-0.31043]
33;0.37963;[-0.607038,-2.5119,-0.000596898]
34;0.37963;[-0.232958,-3.25212,-0.372867]
35;0.351852;[0.249555,-3.21226,0.0937943]
36;0.356481;[-0.319898,-3.09242,-0.745145]
37;0.333333;[-0.363443,-3.7348,0.300772]
38;0.384259;[0.0664644,-1.95026,0.188367]
39;0.319444;[0.875665,-3.1078,1.66417]
40;0.356481;[-0.849344,-4.00008,-0.290698]
41;0.342593;[1.59815,-2.72754,0.198247]
42;0.398148;[0.352556,-3.99802,-0.340578]
43;0.449074;[-0.905581,-2.85773,-0.0340389]
44;0.0462963;[0.958633,-6.34183,0.878327]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
