Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[-1.68365,-2.93317,1.16355]
5;0.407407;[0.35183,-2.60165,0.896178]
6;0.342593;[-0.845046,-4.65541,-0.435725]
7;0.351852;[-0.254168,-3.84437,0.349568]
8;0.435185;[-0.673462,-3.81767,-0.0499241]
9;0.356481;[0.968179,-3.76625,0.819453]
10;0.356481;[-1.30646,-4.41799,0.811063]
11;0.388889;[-0.489525,-5.27687,0.780079]
12;0.402778;[0.794995,-4.0365,-1.49704]
13;0.347222;[0.302898,-3.36249,-1.31195]
14;0.319444;[-2.33191,-3.91416,0.614861]
15;0.37963;[0.257105,-3.37252,-0.699339]
16;0.388889;[0.347185,-1.74712,-0.590319]
17;0.37037;[1.16156,-3.1456,-0.60932]
18;0.421296;[0.0143503,-1.6318,0.722577]
19;0.37963;[-0.890631,-1.91528,-0.649982]
20;0.541667;[-0.940829,-1.26108,0.477989]
21;0.615741;[0.211384,-1.30899,-0.341505]
22;0.277778;[-1.25323,-3.00153,-0.397067]
23;0.606481;[0.0942628,-1.08018,-0.396092]
24;0.273148;[1.03919,-3.22106,0.0269864]
25;0.662037;[0.0185685,-0.770213,-0.17217]
26;0.625;[-0.227178,-0.718559,-0.642994]
27;0.328704;[0.496398,-2.38624,-0.610556]
28;0.652778;[-0.428347,-0.608407,0.0622503]
29;0.268519;[1.57109,-3.05309,0.476252]
30;0.564815;[-0.158798,-1.54936,0.636777]
31;0.513889;[0.0317634,-2.60801,0.458054]
32;0.407407;[1.68053,-2.71294,-0.325688]
33;0.365741;[-0.660573,-2.77227,-0.604716]
34;0.393519;[0.138298,-3.39962,-0.0742857]
35;0.402778;[1.53338,-1.92848,-0.184598]
36;0.337963;[0.477774,-3.36524,-0.603453]
37;0.365741;[-0.201107,-4.31861,0.316949]
38;0.351852;[-0.675794,-3.1704,-0.0435413]
39;0.324074;[-1.72634,-4.64641,0.766924]
40;0.337963;[0.399017,-1.95182,0.471375]
41;0.324074;[0.292355,-3.43903,-0.225855]
42;0.393519;[0.64212,-2.89519,0.0842624]
43;0.402778;[0.488729,-3.18548,-0.326905]
44;0.0694444;[-1.22371,-3.10865,-0.635218]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
