Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[-0.967721,-4.14979,-2.57276]
5;0.412037;[-1.44267,-2.99742,-0.138337]
6;0.319444;[-0.426965,-4.30023,-0.56809]
7;0.435185;[0.0733143,-3.97199,-0.675729]
8;0.305556;[-0.299064,-2.7711,-0.198969]
9;0.342593;[-0.317413,-4.17509,-0.207548]
10;0.356481;[-0.367609,-3.86787,-0.480734]
11;0.342593;[1.11169,-5.49158,0.431527]
12;0.375;[0.114271,-4.23127,0.545763]
13;0.375;[-0.141556,-4.5263,-0.872463]
14;0.412037;[0.623916,-4.54284,0.285149]
15;0.402778;[0.457427,-4.07202,0.297982]
16;0.375;[-0.843543,-2.81634,0.747256]
17;0.393519;[-0.170737,-4.00191,-0.57688]
18;0.449074;[-0.34201,-2.42404,-0.665932]
19;0.310185;[0.441197,-2.77321,-0.364409]
20;0.638889;[-0.0821908,-2.17503,0.89343]
21;0.597222;[-0.200296,-1.5872,0.212831]
22;0.300926;[0.101639,-2.49603,-0.643553]
23;0.583333;[0.516082,-1.5742,-0.994744]
24;0.305556;[-0.196672,-0.923345,0.506355]
25;0.634259;[-0.120585,-0.319395,-0.0792049]
26;0.606481;[-0.377222,-0.483324,-0.346075]
27;0.263889;[-1.04699,-1.23693,-1.89845]
28;0.583333;[-0.0804608,-0.909775,0.5448]
29;0.361111;[-1.09044,-1.52876,0.866924]
30;0.490741;[-0.499298,-1.8907,0.254701]
31;0.5;[-0.504713,-1.9615,0.579217]
32;0.324074;[1.43232,-2.84581,0.0715556]
33;0.361111;[0.521529,-2.76577,0.647383]
34;0.425926;[-0.0907607,-2.83149,-0.415693]
35;0.37037;[-1.11684,-2.97417,-0.081955]
36;0.361111;[0.22517,-3.59799,0.72069]
37;0.361111;[1.05871,-2.79848,0.962237]
38;0.37963;[0.591227,-4.08126,-0.282467]
39;0.37037;[0.183553,-3.69576,0.154935]
40;0.333333;[0.349933,-3.49047,0.150845]
41;0.384259;[-1.21074,-3.11321,-0.256309]
42;0.356481;[0.659133,-2.25285,0.0621131]
43;0.509259;[0.298869,-3.26516,0.98648]
44;0.0509259;[1.14145,-0.198178,1.81438]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
