Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.171296;[-1.46576,-1.0478,0.715088]
5;0.421296;[0.541376,-1.20672,0.283457]
6;0.333333;[-0.457289,-4.0722,-1.0183]
7;0.356481;[-0.340414,-1.77956,1.29757]
8;0.398148;[-0.136717,-4.91606,0.872811]
9;0.388889;[-0.984877,-5.33589,0.862739]
10;0.486111;[0.71079,-3.69034,0.414126]
11;0.314815;[-0.609098,-4.63809,0.849067]
12;0.449074;[0.953032,-4.89002,0.498225]
13;0.384259;[0.674491,-3.83382,0.0427539]
14;0.342593;[0.477531,-3.33544,0.209905]
15;0.351852;[-1.68719,-3.14942,-0.941175]
16;0.356481;[-0.474094,-2.75532,0.0741939]
17;0.310185;[-0.631113,-1.62738,1.73556]
18;0.509259;[0.0681934,-2.01472,0.216944]
19;0.300926;[0.135124,-0.846312,0.188206]
20;0.597222;[0.214283,-2.03469,0.319339]
21;0.569444;[-0.400833,-0.782848,-0.218698]
22;0.328704;[-0.0334281,-1.27952,-0.367965]
23;0.601852;[0.71835,-0.690814,0.431615]
24;0.300926;[0.53996,-2.26483,0.935285]
25;0.638889;[-0.147821,-0.518819,0.0852293]
26;0.592593;[-0.146731,-0.930931,0.251495]
27;0.259259;[-0.239298,-1.58106,-0.356047]
28;0.597222;[-0.469749,-0.598104,0.558484]
29;0.277778;[1.45734,-1.40134,0.842507]
30;0.597222;[-0.231927,-1.80671,-0.183844]
31;0.458333;[-0.491388,-2.34233,-0.55469]
32;0.435185;[1.24885,-2.48697,-0.415162]
33;0.319444;[-0.541411,-2.4381,0.508685]
34;0.407407;[0.576613,-3.6655,-0.0450612]
35;0.342593;[-2.02284,-1.82123,0.781601]
36;0.425926;[0.838911,-2.5873,-0.935929]
37;0.361111;[-0.278247,-3.01725,-0.149813]
38;0.365741;[0.34566,-2.64202,-0.190557]
39;0.37963;[-0.171474,-3.42205,0.478533]
40;0.398148;[-0.523191,-1.97159,-0.263685]
41;0.328704;[-0.374387,-2.49075,-0.123364]
42;0.337963;[-0.473778,-2.0703,0.374743]
43;0.458333;[-0.228527,-3.80285,-0.0791754]
44;0.0185185;[-1.18024,-3.8842,-0.36103]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
