Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[0.417096,-3.41666,-0.914171]
5;0.342593;[-0.0467311,-2.95241,0.237602]
6;0.439815;[1.31601,-3.4884,-0.431484]
7;0.342593;[0.647306,-3.33354,1.05719]
8;0.439815;[0.681291,-3.47604,0.550781]
9;0.305556;[0.0772819,-4.33788,-0.510932]
10;0.365741;[-0.146338,-2.64534,0.230563]
11;0.412037;[0.389597,-4.05913,0.0568199]
12;0.37037;[-0.461088,-2.59563,0.617735]
13;0.337963;[0.212712,-5.19918,-1.71769]
14;0.375;[-0.14909,-4.71746,-0.0450247]
15;0.310185;[-0.170118,-2.69942,0.729375]
16;0.37963;[1.41833,-3.04408,-0.12281]
17;0.365741;[0.159575,-3.88422,-0.336326]
18;0.509259;[-0.706664,-1.82865,0.467312]
19;0.328704;[-0.400895,-4.07444,0.510744]
20;0.518519;[-0.552967,-2.08456,-0.358269]
21;0.611111;[-0.191735,-0.784072,-0.879888]
22;0.287037;[0.769311,-1.61579,1.29768]
23;0.643519;[-0.190294,-0.838054,-0.0555194]
24;0.231481;[2.42509,-1.92337,0.269168]
25;0.648148;[0.17016,-1.04587,-0.477017]
26;0.578704;[0.423747,-0.579367,0.040306]
27;0.324074;[-0.738802,-1.76069,0.140714]
28;0.574074;[-0.355231,-1.22882,-0.505659]
29;0.319444;[-0.88732,-3.58741,-0.336753]
30;0.555556;[0.406538,-1.38732,0.121889]
31;0.490741;[-0.864322,-2.33828,0.137718]
32;0.356481;[0.269642,-2.6806,0.161057]
33;0.337963;[1.58615,-3.05927,-0.299479]
34;0.412037;[0.299208,-3.53575,0.242537]
35;0.421296;[0.598562,-2.14105,0.830389]
36;0.361111;[0.137198,-3.22896,-0.990054]
37;0.430556;[-0.0435493,-3.43731,-0.619085]
38;0.421296;[0.326319,-3.6524,0.683674]
39;0.328704;[1.30088,-4.03657,0.706987]
40;0.319444;[-1.34014,-3.42874,0.476843]
41;0.356481;[0.159453,-2.87858,0.0337618]
42;0.388889;[1.16272,-3.37053,-0.406828]
43;0.481481;[-0.028057,-2.56944,-0.0218359]
44;0.037037;[-3.80055,-0.935068,-2.13718]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
