Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.222222;[1.15621,-2.51849,0.966287]
5;0.351852;[0.119085,-2.67406,-2.20555]
6;0.384259;[-0.187483,-2.53303,0.234504]
7;0.407407;[-0.320665,-3.21788,-0.11381]
8;0.384259;[-0.802385,-4.87348,0.0411764]
9;0.337963;[-0.936551,-2.7641,-0.00709599]
10;0.319444;[-0.59228,-4.04453,0.498772]
11;0.402778;[0.984602,-5.06227,-0.928318]
12;0.333333;[-0.622082,-4.16677,-0.257433]
13;0.361111;[-0.241872,-4.5579,0.00716995]
14;0.402778;[0.237829,-4.27378,-0.685839]
15;0.416667;[-0.168928,-2.90501,0.00262572]
16;0.393519;[0.217262,-3.6667,-0.442553]
17;0.324074;[0.675867,-2.6221,-0.0282303]
18;0.458333;[0.570363,-1.6301,0.373978]
19;0.328704;[-0.0402768,-2.97144,-0.530197]
20;0.523148;[-0.249195,-2.43317,-0.226935]
21;0.666667;[0.632131,-1.14282,0.414939]
22;0.300926;[-0.219479,-1.39442,-0.398183]
23;0.560185;[-0.0765304,-0.696734,0.65789]
24;0.300926;[-0.272044,-1.07304,0.196477]
25;0.694444;[-0.0528442,-1.14914,-0.605978]
26;0.592593;[0.451041,-0.73062,-0.560981]
27;0.259259;[-1.28998,-1.2513,-0.879441]
28;0.615741;[-0.0927717,-1.24154,-0.628976]
29;0.300926;[-0.159879,-1.3846,0.364535]
30;0.578704;[0.746606,-1.40818,-0.0197403]
31;0.490741;[-1.02111,-1.63363,0.509024]
32;0.361111;[-0.602941,-2.55369,0.960553]
33;0.365741;[0.0904386,-3.67763,0.515451]
34;0.347222;[0.879985,-2.49852,1.17]
35;0.393519;[-0.543528,-2.51869,0.200931]
36;0.398148;[-0.348828,-2.88889,-0.0853775]
37;0.333333;[-0.241881,-3.46929,-0.405243]
38;0.37037;[-0.838,-4.34925,0.890155]
39;0.388889;[0.723528,-2.83175,-0.470626]
40;0.402778;[0.450038,-3.69748,0.812384]
41;0.37963;[-1.29286,-2.88885,0.58698]
42;0.328704;[0.577242,-3.36018,0.632497]
43;0.453704;[0.071712,-3.8524,0.0104223]
44;0.037037;[0.52236,-5.66794,-5.58514]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
