Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.231481;[1.31719,-2.32031,0.0356159]
5;0.398148;[0.122444,-4.0081,-0.32113]
6;0.37963;[-0.497784,-3.31911,0.659937]
7;0.333333;[-0.40073,-3.66441,0.300692]
8;0.361111;[-0.0179793,-4.25568,-0.198792]
9;0.342593;[0.353097,-5.17874,0.636892]
10;0.375;[-1.3051,-3.83409,-0.882161]
11;0.37963;[0.269703,-5.03253,-0.170927]
12;0.351852;[-0.0307846,-4.08753,-0.932504]
13;0.37963;[0.786972,-3.33271,0.581958]
14;0.337963;[-1.34351,-4.1634,1.06071]
15;0.300926;[-0.4237,-3.49117,0.345917]
16;0.393519;[0.492966,-2.61276,1.18957]
17;0.37037;[-0.0474311,-4.22088,-0.241346]
18;0.453704;[-0.212061,-1.50474,0.813268]
19;0.356481;[1.25226,-3.1793,-0.333843]
20;0.518519;[0.532123,-1.65436,0.875174]
21;0.689815;[0.514722,-0.977122,0.0883769]
22;0.287037;[-0.208628,-0.0540894,-1.42337]
23;0.625;[-0.154271,-1.42157,-0.198689]
24;0.268519;[-1.0064,-2.01847,1.86485]
25;0.666667;[-0.222233,-1.34274,-0.112696]
26;0.634259;[0.0716686,-0.846814,0.613265]
27;0.291667;[0.303345,-1.98155,0.632948]
28;0.671296;[0.0815703,-0.929826,0.598297]
29;0.347222;[-0.0939863,-1.92936,0.146021]
30;0.509259;[0.115645,-1.55697,0.561865]
31;0.421296;[0.43733,-1.0367,-0.239931]
32;0.361111;[0.091152,-2.0584,0.447963]
33;0.342593;[-0.841354,-2.30691,-0.982879]
34;0.402778;[-0.256443,-2.0402,0.058687]
35;0.319444;[1.06462,-2.75856,0.384923]
36;0.342593;[0.545755,-3.48905,-1.62034]
37;0.398148;[-0.251748,-4.26165,-0.80204]
38;0.425926;[-0.560372,-2.39239,-0.510257]
39;0.347222;[-0.365078,-4.24857,1.32822]
40;0.375;[-1.15404,-2.87292,-0.34292]
41;0.375;[-0.247017,-2.55101,-0.561898]
42;0.365741;[-0.00497799,-2.90393,0.386218]
43;0.490741;[-0.817045,-2.45039,-0.0890186]
44;0.0509259;[0.684701,-0.814516,0.00377962]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
