Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.166667;[-0.583025,-1.12273,0.819689]
5;0.407407;[-0.110383,-4.00184,0.30503]
6;0.347222;[-0.4341,-3.62475,0.926409]
7;0.347222;[-0.393206,-3.70438,0.471153]
8;0.416667;[-0.110985,-3.96745,0.395515]
9;0.375;[-0.0803552,-2.66926,0.720433]
10;0.351852;[-0.114782,-4.07008,0.875634]
11;0.300926;[-0.471787,-2.30672,0.116595]
12;0.388889;[0.58316,-4.57659,-1.47289]
13;0.337963;[-0.350374,-3.39465,0.498398]
14;0.425926;[0.324281,-4.15212,-0.459703]
15;0.328704;[-0.217943,-4.04249,-0.617628]
16;0.402778;[-0.602072,-2.35793,0.0969245]
17;0.319444;[-4.07305e-05,-1.97534,-0.37879]
18;0.416667;[0.230303,-1.66302,-0.404679]
19;0.351852;[1.1704,-2.87634,-1.00456]
20;0.546296;[0.472935,-0.774775,-0.131626]
21;0.574074;[-0.430461,-0.91016,-0.445522]
22;0.342593;[0.127332,-2.90485,0.481527]
23;0.597222;[0.546296,-1.12907,-0.327749]
24;0.314815;[-0.808777,-1.3457,-0.204875]
25;0.685185;[-0.333747,-0.924148,-0.314968]
26;0.662037;[-0.142275,-0.597806,0.613374]
27;0.25463;[0.980009,-1.7064,-0.914118]
28;0.675926;[-0.420634,-0.959851,0.284662]
29;0.314815;[-0.330792,-2.64675,-0.15214]
30;0.574074;[-0.5692,-1.99028,-0.234496]
31;0.462963;[-0.685096,-1.81758,0.723155]
32;0.375;[-0.185242,-3.29523,0.067332]
33;0.384259;[-0.61975,-3.68182,1.21987]
34;0.324074;[-1.41369,-0.825941,0.14235]
35;0.356481;[-0.183412,-2.28332,0.245343]
36;0.347222;[0.647625,-3.49129,1.08063]
37;0.384259;[0.0621104,-3.75943,-0.713875]
38;0.398148;[-0.0635273,-4.59726,0.00526487]
39;0.347222;[-0.279163,-2.73627,-0.613571]
40;0.384259;[0.189886,-3.16569,0.772482]
41;0.425926;[-0.676148,-3.60523,-0.614154]
42;0.333333;[1.00296,-3.20257,-0.653047]
43;0.490741;[1.4396,-2.42005,0.150016]
44;0.0324074;[2.29654,-5.90869,-0.419233]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
