Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[-0.41109,-3.5452,-1.35921]
5;0.347222;[0.473934,-2.84435,0.510845]
6;0.407407;[0.172743,-3.57121,-0.358064]
7;0.337963;[-0.553351,-3.63658,-0.351934]
8;0.375;[0.519474,-3.75689,-0.321042]
9;0.412037;[-0.114354,-4.25891,-0.419941]
10;0.393519;[-0.060921,-3.90465,0.015535]
11;0.393519;[-0.734735,-5.00832,-0.184352]
12;0.37963;[0.0348402,-5.41896,-0.110354]
13;0.375;[0.286405,-3.63777,-0.872378]
14;0.310185;[0.944413,-3.54657,1.10776]
15;0.384259;[0.368187,-2.89589,0.0368407]
16;0.333333;[0.00390955,-4.63891,0.0630734]
17;0.337963;[-0.731521,-2.66269,-0.191285]
18;0.518519;[-0.187315,-2.39602,-0.161745]
19;0.300926;[1.20279,-2.8852,-0.926064]
20;0.541667;[-0.298752,-1.21444,-0.161911]
21;0.615741;[-0.308431,-0.275745,0.428112]
22;0.342593;[-0.383117,-2.61122,-1.39651]
23;0.615741;[0.229719,-1.04338,-0.150533]
24;0.300926;[0.382915,-2.54786,0.637476]
25;0.675926;[0.48099,-0.276434,-0.115124]
26;0.62963;[0.247922,-0.586562,-0.0904355]
27;0.263889;[-1.54395,-3.68568,1.123]
28;0.662037;[0.216957,-0.867969,0.564565]
29;0.342593;[0.204769,-3.58448,-0.224265]
30;0.537037;[-0.497468,-1.42471,0.10323]
31;0.439815;[0.83929,-1.23961,-0.448395]
32;0.361111;[-0.0215428,-3.71702,-0.245936]
33;0.337963;[-0.204804,-2.89836,-0.0473948]
34;0.393519;[0.656485,-3.52953,-0.886441]
35;0.37963;[0.670613,-4.1104,0.433396]
36;0.449074;[0.932553,-3.16165,0.817753]
37;0.375;[-0.633743,-2.61779,-0.576554]
38;0.347222;[-0.459018,-3.19027,-0.898648]
39;0.314815;[-0.508834,-4.75887,-0.742569]
40;0.356481;[0.0110884,-2.9786,1.85136]
41;0.37037;[-0.3395,-3.62596,-1.23963]
42;0.412037;[-0.528613,-2.59116,0.871102]
43;0.351852;[-1.13593,-1.97635,1.09873]
44;0.0555556;[2.03602,-5.29958,-3.19117]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
