Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.203704;[-0.718412,-3.30697,-0.447856]
5;0.351852;[-0.513626,-3.28963,-0.801568]
6;0.393519;[0.0742983,-3.07271,-0.2597]
7;0.347222;[-0.342504,-4.75456,-0.843963]
8;0.476852;[0.632437,-3.70434,0.623391]
9;0.314815;[-1.15256,-3.5387,0.0930311]
10;0.37037;[-0.475438,-4.4712,0.142999]
11;0.37963;[1.0687,-4.6318,0.177785]
12;0.425926;[0.731104,-3.63502,-0.191493]
13;0.310185;[0.616733,-5.07266,1.48829]
14;0.388889;[-1.99305,-2.18092,1.07327]
15;0.393519;[0.396444,-2.62123,0.420081]
16;0.37963;[0.541574,-3.41775,-0.899109]
17;0.305556;[0.104621,-0.644549,0.581329]
18;0.49537;[0.498436,-1.34402,0.167467]
19;0.37963;[-0.0922762,-3.35902,0.247285]
20;0.513889;[-0.198221,-0.963123,0.132823]
21;0.671296;[0.169788,-0.982242,-0.170337]
22;0.240741;[-0.335492,-3.21855,-0.187751]
23;0.606481;[-0.343172,-0.997047,-0.00731367]
24;0.259259;[-0.0822815,-1.80692,-0.256696]
25;0.625;[0.00163292,-1.06466,0.239266]
26;0.634259;[0.0652286,-0.944583,0.304395]
27;0.324074;[0.51115,-2.71477,0.267988]
28;0.597222;[0.194974,-1.24776,-0.2239]
29;0.291667;[-0.571201,-1.38224,-0.253729]
30;0.564815;[0.22666,-0.858651,-0.344686]
31;0.430556;[-0.0764156,-1.66192,-0.42563]
32;0.342593;[0.406055,-2.19312,0.132074]
33;0.351852;[-0.699979,-2.09157,-0.491831]
34;0.375;[-0.43081,-4.28243,-0.0376995]
35;0.361111;[-0.374901,-4.2409,0.772351]
36;0.435185;[0.270453,-4.10085,-0.60259]
37;0.351852;[-0.412031,-4.14552,1.15592]
38;0.337963;[0.737485,-3.64171,0.64184]
39;0.384259;[1.58913,-4.53761,-0.478786]
40;0.472222;[0.713622,-3.60928,0.374236]
41;0.384259;[-0.175501,-2.15935,-0.103585]
42;0.347222;[0.0330394,-2.26559,0.457073]
43;0.398148;[-0.193983,-3.2377,-0.839194]
44;0.0555556;[0.0560272,0.18002,-2.19947]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
