Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.175926;[0.780284,-0.322396,0.134971]
5;0.365741;[-0.587185,-3.62727,-1.5216]
6;0.375;[1.04574,-4.66883,0.166149]
7;0.393519;[0.854186,-4.45946,0.420642]
8;0.365741;[0.828218,-3.5917,-0.0569945]
9;0.37037;[-0.130796,-5.02561,0.877769]
10;0.324074;[-0.565042,-4.31263,-0.346761]
11;0.37963;[-0.383424,-4.72405,-0.334378]
12;0.37963;[0.226766,-4.3904,-0.484684]
13;0.37963;[0.443827,-4.30216,1.58001]
14;0.430556;[-1.09406,-3.97762,-0.357054]
15;0.375;[0.472507,-3.82426,1.38951]
16;0.388889;[-0.479713,-2.88198,-0.783246]
17;0.333333;[0.986906,-3.63135,-0.750403]
18;0.472222;[0.123771,-1.4283,0.643048]
19;0.319444;[-0.559595,-2.9541,0.728754]
20;0.49537;[-0.507211,-2.1909,-0.340324]
21;0.592593;[-0.616606,-0.555928,0.0643836]
22;0.407407;[0.0736206,-1.78285,-0.498974]
23;0.564815;[-0.0394815,-0.739236,0.62254]
24;0.282407;[0.624376,-2.32263,-0.690876]
25;0.671296;[0.660138,-0.73575,-0.352789]
26;0.578704;[-0.161227,-1.21376,0.0686004]
27;0.287037;[-0.755556,-2.8076,0.81452]
28;0.638889;[-0.131838,-0.406462,-0.474097]
29;0.328704;[0.694677,-3.11297,0.122123]
30;0.537037;[0.366335,-1.27799,0.685023]
31;0.509259;[-0.071338,-1.99124,-0.414594]
32;0.439815;[0.269685,-3.04223,0.592533]
33;0.356481;[-0.592635,-3.05713,-0.184264]
34;0.365741;[-1.08661,-2.91131,-0.402835]
35;0.421296;[-0.13863,-4.59555,0.629195]
36;0.319444;[-1.44482,-3.73936,0.441158]
37;0.375;[0.61973,-3.00935,-0.262429]
38;0.291667;[-0.801843,-3.5068,-0.258982]
39;0.356481;[-0.581758,-4.2343,0.0724079]
40;0.351852;[0.107707,-2.99871,0.297621]
41;0.402778;[-0.142712,-2.61922,-0.262913]
42;0.384259;[1.31907,-3.15431,0.0416796]
43;0.416667;[0.226341,-3.05743,-0.851033]
44;0.0694444;[1.61118,-2.93692,-1.8588]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
