Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.152778;[-0.790924,-1.96416,-1.16849]
5;0.402778;[-0.435769,-2.94678,0.946775]
6;0.342593;[1.54186,-3.80615,0.191325]
7;0.393519;[-0.981369,-3.95344,0.305528]
8;0.375;[0.619288,-3.6321,1.29041]
9;0.333333;[0.456265,-4.48101,0.0179352]
10;0.351852;[0.449198,-4.17675,-0.552498]
11;0.37963;[-0.586353,-4.31978,-0.0718841]
12;0.407407;[-0.177931,-5.08089,0.108655]
13;0.351852;[0.593091,-3.44881,0.875215]
14;0.384259;[0.025122,-3.15381,-0.487874]
15;0.319444;[-0.856568,-3.81232,-0.579421]
16;0.337963;[-0.0899373,-3.78571,-0.480379]
17;0.296296;[-0.0835493,-2.61006,0.329534]
18;0.527778;[0.161416,-2.54901,-0.154229]
19;0.347222;[0.912086,-2.48423,-0.192533]
20;0.527778;[0.303614,-0.70297,-0.210125]
21;0.587963;[0.291015,-1.42602,0.191208]
22;0.268519;[0.0257131,-2.61599,-1.42629]
23;0.638889;[0.0369247,-1.00336,0.934815]
24;0.310185;[0.861078,-1.1545,-0.775754]
25;0.680556;[0.415616,-0.811783,-0.133894]
26;0.583333;[0.421931,-0.825902,0.362726]
27;0.351852;[0.131806,-2.73163,-1.02498]
28;0.606481;[0.372066,-0.974305,-0.199723]
29;0.305556;[0.749382,-0.697576,0.4157]
30;0.601852;[0.76852,-0.813757,0.0292962]
31;0.481481;[-0.0272366,-1.58838,0.241687]
32;0.37037;[0.371896,-2.71468,-0.337813]
33;0.412037;[0.246369,-3.51314,-0.211413]
34;0.328704;[-0.133865,-3.99771,-0.383259]
35;0.398148;[-0.047708,-4.11595,-0.0988154]
36;0.402778;[-0.552125,-3.05646,-0.265263]
37;0.37963;[1.18964,-3.56413,0.360898]
38;0.388889;[0.303943,-3.09817,0.962995]
39;0.324074;[-0.685036,-4.01907,-0.38565]
40;0.356481;[-1.19071,-3.36545,0.264185]
41;0.402778;[2.11504,-3.14602,0.465902]
42;0.398148;[-0.755314,-3.3193,-1.2533]
43;0.398148;[-0.502329,-3.04578,0.531534]
44;0.0648148;[1.33475,-2.94686,0.59929]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
