Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[-0.190755,-2.41954,-0.40696]
5;0.435185;[0.91535,-2.33785,1.0517]
6;0.361111;[0.302817,-1.38106,0.299404]
7;0.398148;[-0.383969,-3.06882,-0.100952]
8;0.412037;[-0.0448861,-3.46526,-0.364599]
9;0.425926;[1.11756,-4.02301,0.454238]
10;0.314815;[0.397666,-3.65759,-0.6387]
11;0.365741;[0.0780981,-3.89959,-0.478355]
12;0.402778;[0.85545,-4.26194,0.605399]
13;0.361111;[1.07959,-3.75484,-1.00399]
14;0.402778;[0.298114,-3.98126,0.0186988]
15;0.333333;[0.359795,-4.61067,-0.787312]
16;0.342593;[-0.317699,-3.67071,-0.0109323]
17;0.328704;[1.06732,-1.35402,-0.277955]
18;0.388889;[-0.0840448,-1.37576,0.764354]
19;0.347222;[-0.201946,-3.52131,0.91063]
20;0.523148;[0.186118,-0.432765,0.408851]
21;0.643519;[-0.354713,-1.22963,-0.259012]
22;0.282407;[0.237256,-3.39565,0.488914]
23;0.615741;[-0.476146,-0.533136,0.563068]
24;0.296296;[0.713081,-1.27856,-1.38587]
25;0.643519;[0.179069,-0.883609,0.468789]
26;0.648148;[-0.280979,-1.71611,-0.691194]
27;0.282407;[0.408328,-2.50237,0.541304]
28;0.587963;[-0.710875,-1.43321,-0.229786]
29;0.305556;[1.27698,-1.78999,-0.0243332]
30;0.537037;[0.0176733,-1.72416,0.63952]
31;0.486111;[-0.310067,-0.601058,-0.214507]
32;0.282407;[1.07355,-1.67213,0.621921]
33;0.407407;[0.30314,-2.88911,-0.521446]
34;0.361111;[1.61163,-2.23867,0.516272]
35;0.398148;[-0.720287,-3.39313,0.590414]
36;0.384259;[-0.29979,-3.49927,0.466191]
37;0.435185;[0.0208423,-4.19731,0.121423]
38;0.365741;[-1.14029,-2.7655,0.357911]
39;0.430556;[-0.139273,-4.07776,-0.679396]
40;0.324074;[1.09708,-2.30613,0.472556]
41;0.407407;[-0.56464,-2.95852,-0.558995]
42;0.37037;[0.486186,-4.80587,-0.627552]
43;0.398148;[0.230274,-3.40531,0.478086]
44;0.0231481;[-0.891888,3.0913,0.174749]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
