Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.236111;[0.524281,-2.16073,-0.168629]
5;0.416667;[0.258805,-3.09745,-1.02104]
6;0.412037;[-0.990722,-3.59352,0.0409778]
7;0.375;[0.557723,-3.21932,-1.23902]
8;0.328704;[0.783028,-4.06619,-0.238346]
9;0.388889;[0.239899,-5.08401,1.90828]
10;0.361111;[-0.460277,-2.20743,0.491509]
11;0.351852;[0.166608,-3.51416,-1.28996]
12;0.361111;[-0.448023,-4.60071,1.80892]
13;0.319444;[-0.212964,-4.05523,-0.28389]
14;0.310185;[0.278951,-2.8356,0.727185]
15;0.430556;[-0.560118,-2.99718,0.380222]
16;0.356481;[-1.17334,-3.21447,-0.118985]
17;0.351852;[-0.433043,-3.06177,0.532496]
18;0.481481;[0.598018,-2.67381,0.442135]
19;0.37037;[-0.415766,-4.22864,0.963825]
20;0.518519;[0.134592,-2.2783,-0.64882]
21;0.634259;[-0.287126,-1.58286,-0.30019]
22;0.314815;[-0.0393066,-2.32921,0.126805]
23;0.648148;[-0.0784764,-2.03341,-0.268878]
24;0.305556;[-0.103363,-1.23408,-0.70849]
25;0.652778;[0.387332,-1.16127,-0.0719247]
26;0.648148;[-0.063251,-1.03437,0.182595]
27;0.300926;[1.10207,-1.56952,-0.0170365]
28;0.606481;[-0.296704,-1.98316,0.218571]
29;0.305556;[-0.203883,-1.27053,0.338225]
30;0.550926;[0.316365,-1.85041,0.247109]
31;0.486111;[0.400882,-1.92878,-0.556351]
32;0.337963;[0.506681,-1.5243,-0.497018]
33;0.305556;[0.206311,-2.62854,0.925285]
34;0.324074;[0.385617,-3.82091,-0.233597]
35;0.328704;[-1.3413,-3.38197,0.952879]
36;0.342593;[-0.333787,-2.82733,0.941016]
37;0.310185;[-0.280204,-4.36629,0.554622]
38;0.407407;[0.761267,-3.30276,-0.746435]
39;0.361111;[-0.194348,-2.77495,-0.00349482]
40;0.393519;[-0.0170087,-3.43623,-0.408306]
41;0.361111;[0.0697995,-2.4091,-0.525463]
42;0.449074;[0.19038,-2.8857,0.143842]
43;0.481481;[-0.55043,-1.984,-0.318219]
44;0.0462963;[0.319736,-0.324339,-0.624356]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
