Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.203704;[0.625391,-1.03642,-1.29601]
5;0.393519;[0.32393,-3.49819,-0.00523313]
6;0.342593;[-0.450423,-3.58136,0.436126]
7;0.384259;[-0.818014,-2.57262,-0.197039]
8;0.421296;[-0.511887,-3.99241,0.0783134]
9;0.337963;[1.31761,-2.85919,-0.893293]
10;0.421296;[-0.34199,-4.99196,0.413027]
11;0.37963;[-1.37586,-3.23111,-1.73493]
12;0.300926;[0.167855,-4.3752,-0.0527354]
13;0.37037;[0.86234,-3.17057,-0.138687]
14;0.407407;[-1.71797,-2.52824,-0.0615019]
15;0.351852;[0.594862,-2.85549,-1.12543]
16;0.398148;[-0.594732,-3.44181,0.36378]
17;0.365741;[0.0701581,-4.04622,-0.866114]
18;0.486111;[-0.413673,-1.72081,-0.0302781]
19;0.287037;[-0.00393911,-1.52301,-0.650677]
20;0.564815;[-0.331345,-0.470813,0.428413]
21;0.648148;[-0.616503,-0.754975,0.364066]
22;0.282407;[0.516514,-2.5168,-0.547914]
23;0.597222;[-0.0921565,-1.35052,0.518291]
24;0.273148;[-0.303804,-1.64139,-0.0432674]
25;0.648148;[0.151308,-0.834852,-0.242014]
26;0.564815;[0.664978,-0.680456,0.570168]
27;0.300926;[-0.204701,-2.31631,-1.05245]
28;0.648148;[-0.440191,-0.751477,-0.164549]
29;0.277778;[1.3462,-1.53877,-1.25285]
30;0.597222;[-0.197906,-1.40887,-0.842407]
31;0.430556;[-0.0741761,-1.63811,0.533795]
32;0.319444;[0.924662,-2.88659,-0.552856]
33;0.412037;[-0.0532967,-2.836,-0.162039]
34;0.347222;[0.53239,-3.88783,-0.905193]
35;0.361111;[-0.481276,-4.35699,-0.110802]
36;0.416667;[-0.249819,-3.2227,0.334822]
37;0.37037;[0.0974821,-4.21188,-0.885857]
38;0.393519;[0.0222322,-4.48214,-0.0468545]
39;0.375;[0.347239,-3.0538,-1.05806]
40;0.37037;[0.581407,-3.12945,1.85918]
41;0.328704;[0.111968,-3.57823,-1.04976]
42;0.37037;[-0.177536,-3.079,0.682794]
43;0.490741;[0.689309,-2.05419,-0.438554]
44;0.0324074;[0.273655,0.326501,1.89245]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
