Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.199074;[-0.386219,-3.18359,1.54877]
5;0.444444;[-0.462698,-3.29866,-0.122044]
6;0.328704;[-0.613915,-3.75312,-1.31913]
7;0.375;[1.33811,-4.58416,-0.953188]
8;0.37037;[-0.832183,-3.55177,-0.325096]
9;0.407407;[0.0374602,-5.05151,0.0462722]
10;0.347222;[-0.0700262,-4.04156,0.390965]
11;0.351852;[0.187446,-3.94042,-0.154467]
12;0.347222;[-0.573753,-2.96652,-0.0911028]
13;0.375;[1.27088,-5.42642,-1.07208]
14;0.407407;[0.107964,-3.66103,1.37973]
15;0.416667;[-0.165518,-2.37114,0.667455]
16;0.384259;[0.994033,-4.39636,0.462991]
17;0.365741;[-0.545435,-3.71294,0.0577106]
18;0.467593;[0.719195,-1.97565,-1.40098]
19;0.305556;[-0.5684,-1.01656,0.838508]
20;0.550926;[-0.0335512,-0.596714,0.129034]
21;0.574074;[-0.0137211,-0.714112,0.642665]
22;0.259259;[-0.257944,-2.05659,-1.32617]
23;0.685185;[0.45406,-1.01569,0.275159]
24;0.259259;[0.945352,-0.603866,-1.16953]
25;0.675926;[-0.289272,-1.70291,-0.0861818]
26;0.606481;[0.026165,-1.33978,0.260947]
27;0.273148;[0.308379,-2.93916,-1.35799]
28;0.648148;[0.365804,-0.770402,0.306892]
29;0.268519;[0.406785,-3.05698,1.08724]
30;0.532407;[-0.410312,-1.12111,-0.119326]
31;0.546296;[-0.819215,-1.30912,0.555173]
32;0.333333;[-1.32657,-1.34404,-0.0668898]
33;0.388889;[0.271285,-2.56589,1.24961]
34;0.37963;[-1.23178,-2.80684,0.12148]
35;0.342593;[0.0514534,-2.1812,0.554342]
36;0.384259;[0.471972,-5.06649,-1.2068]
37;0.365741;[-0.856102,-3.27754,0.182697]
38;0.351852;[0.192403,-4.3013,-0.696896]
39;0.407407;[-0.824017,-4.6035,0.440064]
40;0.337963;[-1.67062,-2.97825,-0.975213]
41;0.365741;[1.0065,-3.79469,0.19815]
42;0.421296;[0.292636,-3.18836,-0.163587]
43;0.375;[-0.588393,-1.38655,-0.366313]
44;0.0462963;[3.69213,-0.475149,0.359722]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
