Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.231481;[-0.94814,-2.69761,0.398233]
5;0.37037;[-0.412033,-2.40216,1.57082]
6;0.37963;[1.16316,-3.82723,-0.320406]
7;0.333333;[-1.053,-4.25058,1.1509]
8;0.324074;[-0.934359,-4.9082,-0.171042]
9;0.407407;[0.377894,-3.00633,-0.62091]
10;0.365741;[-0.843227,-2.96338,0.545249]
11;0.356481;[1.17226,-4.36498,0.938528]
12;0.388889;[0.152621,-4.27497,-0.802051]
13;0.314815;[-1.6329,-4.5228,-0.0305089]
14;0.361111;[0.0478736,-3.7683,0.186106]
15;0.398148;[-0.219164,-3.24788,1.10746]
16;0.356481;[-0.799994,-3.50638,-0.199298]
17;0.296296;[-1.32118,-3.34076,-0.167511]
18;0.490741;[-0.249516,-1.04816,0.0216852]
19;0.333333;[0.673655,-1.8973,-0.150293]
20;0.509259;[-0.231369,-1.25664,-0.387061]
21;0.625;[0.363481,-1.37298,-0.0826496]
22;0.268519;[0.588944,-1.42392,-0.94864]
23;0.634259;[-0.0174944,-1.23201,0.350349]
24;0.291667;[0.893504,-2.38921,-0.573404]
25;0.648148;[-0.40525,-0.805428,-0.00517907]
26;0.62037;[1.00539,-1.35347,-0.101644]
27;0.282407;[-0.440895,-0.392776,0.123154]
28;0.62037;[-0.465746,-1.37894,-0.0423862]
29;0.310185;[0.485959,-1.59526,0.874863]
30;0.560185;[0.00513656,-1.59914,-0.398216]
31;0.458333;[-0.658245,-1.53367,-0.548523]
32;0.314815;[0.039521,-2.34261,-0.0483866]
33;0.384259;[-0.205507,-2.85128,0.981462]
34;0.425926;[0.651048,-3.80797,1.04435]
35;0.412037;[-0.00573914,-4.71062,-0.550532]
36;0.425926;[-0.794405,-3.2832,0.313489]
37;0.37037;[-0.470025,-4.6559,0.480147]
38;0.351852;[-0.214941,-3.71833,-1.30143]
39;0.407407;[0.728887,-3.43851,0.331377]
40;0.342593;[0.397497,-2.75545,1.04421]
41;0.449074;[-0.683833,-2.31231,-1.37824]
42;0.412037;[0.943283,-3.25493,1.08567]
43;0.407407;[0.098511,-3.28738,0.435175]
44;0.0324074;[4.14997,-4.66676,-0.205973]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
