Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[2.08901,-3.60527,-0.0782626]
5;0.444444;[-0.880877,-2.51662,1.21518]
6;0.351852;[-0.382504,-3.31263,-1.56621]
7;0.342593;[-0.353329,-3.53109,-1.09528]
8;0.351852;[0.216782,-3.37295,-0.46818]
9;0.375;[-0.698015,-4.44392,0.941172]
10;0.388889;[-0.241298,-4.15645,-0.26464]
11;0.328704;[-0.400296,-4.08483,-0.126156]
12;0.388889;[0.424732,-3.97056,0.407291]
13;0.412037;[0.568482,-3.75841,-0.507268]
14;0.296296;[0.104067,-3.25506,0.818299]
15;0.388889;[0.957712,-3.21915,0.503842]
16;0.398148;[-0.26351,-3.32298,-1.6125]
17;0.328704;[-0.657895,-3.76688,-1.1924]
18;0.458333;[-0.297705,-1.68947,0.214133]
19;0.305556;[0.274783,-2.60539,-0.417727]
20;0.560185;[0.491965,-1.04821,-0.286285]
21;0.625;[0.653076,-0.833892,-0.0446323]
22;0.300926;[-0.0666767,-2.00076,-0.579571]
23;0.62037;[0.151701,-0.521228,0.230615]
24;0.268519;[-1.83192,-0.765081,-0.189571]
25;0.625;[-0.144803,-0.990934,0.0493535]
26;0.634259;[-0.584414,-0.866922,0.188544]
27;0.231481;[0.618721,-2.45177,1.643]
28;0.578704;[-0.212089,-0.683616,-0.750964]
29;0.333333;[-0.699379,-0.544697,-0.450358]
30;0.560185;[0.00568486,-0.721425,-0.98877]
31;0.421296;[0.228371,-1.71603,-0.300596]
32;0.365741;[0.273756,-1.93627,0.144965]
33;0.384259;[-0.0156812,-2.91536,0.328178]
34;0.328704;[0.00884886,-3.19974,-0.18847]
35;0.333333;[0.189655,-1.79437,-1.42249]
36;0.425926;[-0.77939,-3.32109,0.189983]
37;0.37963;[-0.132743,-3.98506,0.277405]
38;0.402778;[0.741452,-3.74004,-0.424751]
39;0.430556;[-0.587945,-3.57165,0.319524]
40;0.351852;[-1.29508,-3.50369,1.05776]
41;0.393519;[-0.47772,-2.86696,0.980357]
42;0.421296;[-0.615427,-2.62488,0.309781]
43;0.481481;[-1.20268,-1.88291,1.43841]
44;0.0416667;[4.42079,-2.35951,-2.9187]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
