Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[-0.95742,-3.79554,1.11636]
5;0.444444;[0.120509,-4.15383,-1.04361]
6;0.351852;[0.623857,-3.73689,0.916165]
7;0.347222;[1.26267,-2.26015,1.28103]
8;0.356481;[0.317632,-5.04761,-0.67934]
9;0.430556;[1.88838,-4.84068,0.251619]
10;0.412037;[-0.195264,-4.31656,-0.502243]
11;0.361111;[-1.00081,-5.807,0.240326]
12;0.435185;[1.68082,-3.41563,0.380713]
13;0.412037;[0.682219,-2.72391,-1.2543]
14;0.342593;[0.331171,-3.63245,1.19484]
15;0.425926;[-1.06583,-3.06469,-0.563024]
16;0.361111;[0.139854,-4.44171,1.13893]
17;0.305556;[-0.765451,-1.81152,-0.985816]
18;0.449074;[-0.305026,-1.51198,-0.178764]
19;0.296296;[-1.61458,-2.7922,0.957403]
20;0.527778;[-0.283357,-1.52263,-0.387358]
21;0.657407;[0.431394,-1.50895,-0.233408]
22;0.259259;[0.245735,0.091395,0.902195]
23;0.611111;[-0.502727,-1.48585,-0.602904]
24;0.291667;[1.24626,0.0209681,-0.401332]
25;0.671296;[-0.0282149,-0.874105,0.0549733]
26;0.583333;[-0.157325,-0.873774,-0.0517273]
27;0.287037;[-0.825225,-1.40534,1.31755]
28;0.546296;[0.267832,-0.383029,-0.766731]
29;0.300926;[-1.02961,-1.42661,0.130529]
30;0.476852;[-0.168587,-1.39166,0.0868193]
31;0.509259;[-0.366607,-2.10267,-0.0418888]
32;0.333333;[0.056567,-1.41414,-0.0848478]
33;0.421296;[0.598392,-2.77538,0.555802]
34;0.384259;[1.36015,-2.14799,-0.316041]
35;0.393519;[0.32783,-2.99815,-1.02951]
36;0.342593;[0.939944,-3.62995,-0.780445]
37;0.412037;[0.644235,-3.85661,-0.621407]
38;0.314815;[-0.434018,-3.65496,-0.623407]
39;0.319444;[-1.29754,-4.40521,-0.116449]
40;0.393519;[0.385961,-3.38875,0.462025]
41;0.375;[1.08556,-2.85578,1.18029]
42;0.37037;[0.619112,-2.81329,-0.697077]
43;0.513889;[-0.30583,-2.72472,-1.43586]
44;0.0324074;[-1.70278,-0.0864017,2.63406]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
