Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.226852;[0.295974,-3.02186,0.595118]
5;0.37963;[0.30656,-2.3236,-0.816206]
6;0.402778;[-0.690276,-4.55775,-0.520581]
7;0.347222;[0.856371,-3.29419,-0.183171]
8;0.467593;[0.330499,-3.23258,-0.20733]
9;0.324074;[0.775227,-3.82696,-0.484491]
10;0.407407;[0.271708,-3.43494,-0.327337]
11;0.375;[0.848084,-4.4482,1.19548]
12;0.402778;[1.85715,-4.20031,1.11096]
13;0.282407;[0.375073,-2.75659,-1.01423]
14;0.37963;[0.73745,-4.60516,-0.299088]
15;0.407407;[1.13262,-3.80326,-0.217002]
16;0.393519;[1.3693,-2.61886,0.519048]
17;0.342593;[0.164177,-2.09809,-0.265749]
18;0.509259;[-0.151777,-2.76808,-0.139283]
19;0.282407;[-1.26455,-1.86977,-0.222984]
20;0.587963;[0.548632,-2.09017,-0.0977772]
21;0.592593;[0.452808,-1.67909,0.21873]
22;0.25;[-0.617555,-1.46264,1.19781]
23;0.615741;[0.240423,-0.81637,0.438412]
24;0.263889;[-0.60296,-1.89586,0.945267]
25;0.638889;[0.045308,-0.0964536,0.232997]
26;0.611111;[-0.299667,-1.06305,-0.00497071]
27;0.347222;[0.0817246,-2.32935,0.192928]
28;0.564815;[-0.03701,-1.62698,0.55139]
29;0.305556;[0.299883,-1.03245,-0.0703052]
30;0.597222;[0.633907,-1.1056,0.578806]
31;0.412037;[-0.317476,-1.53424,0.683862]
32;0.361111;[-0.284279,-2.80448,0.702749]
33;0.398148;[0.109182,-3.52016,-0.358677]
34;0.37963;[-1.01649,-4.08184,1.26672]
35;0.356481;[0.45904,-3.56696,0.97368]
36;0.351852;[-0.504159,-3.68268,0.537878]
37;0.375;[0.180013,-3.42271,0.870088]
38;0.398148;[-0.490118,-3.25544,-0.719107]
39;0.351852;[0.162194,-2.29657,-0.945491]
40;0.361111;[-0.649212,-2.66496,0.104608]
41;0.328704;[0.585957,-4.15691,0.152577]
42;0.398148;[-0.832107,-2.2737,-0.545314]
43;0.472222;[-0.331152,-2.91255,-0.706884]
44;0.0231481;[5.30484,0.595258,-3.079]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
