Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[0.624793,-2.40426,-0.539585]
5;0.393519;[-0.734737,-1.79965,-0.0881845]
6;0.416667;[-0.971334,-3.30333,1.59203]
7;0.388889;[-0.223909,-4.09325,0.136535]
8;0.337963;[-0.309485,-3.76014,0.554963]
9;0.365741;[-0.245203,-4.28794,0.0753999]
10;0.328704;[-0.40251,-3.67825,-1.06301]
11;0.37963;[0.625633,-3.50588,0.851348]
12;0.365741;[0.653101,-4.65171,0.222567]
13;0.342593;[-1.58601,-4.18621,0.921815]
14;0.324074;[0.227446,-4.25299,0.171217]
15;0.356481;[0.358711,-3.27969,-0.0701539]
16;0.393519;[0.261251,-3.8168,0.747868]
17;0.351852;[0.47608,-3.40324,0.453747]
18;0.476852;[-0.0193453,-1.84588,-0.68258]
19;0.310185;[-0.107383,-2.48824,-0.954232]
20;0.490741;[0.20599,-1.73327,-0.590571]
21;0.601852;[-0.15933,-1.39207,0.232059]
22;0.287037;[-0.0969836,-0.940315,-0.26604]
23;0.615741;[-0.403931,-0.625022,0.522181]
24;0.314815;[0.609592,-1.80399,-1.48347]
25;0.634259;[-0.352485,-0.505278,0.0203873]
26;0.648148;[-0.346082,-0.981396,-0.306418]
27;0.324074;[0.353065,-2.04796,-1.14829]
28;0.592593;[0.09676,-0.985714,0.390016]
29;0.319444;[0.525341,-1.23376,-1.11325]
30;0.569444;[0.0293057,-1.75521,-0.184549]
31;0.421296;[0.0779232,-1.83877,-0.116824]
32;0.384259;[-0.179596,-2.93972,-0.502018]
33;0.314815;[-0.106878,-1.55213,-0.267872]
34;0.449074;[0.640552,-2.79352,-0.640158]
35;0.351852;[0.519836,-2.54304,-1.37253]
36;0.412037;[0.636595,-3.19929,1.05652]
37;0.37963;[0.16754,-3.50534,-0.309121]
38;0.37037;[-0.0440789,-3.27529,-0.349261]
39;0.37963;[-0.587004,-3.74218,1.43468]
40;0.416667;[0.142952,-2.44769,0.305395]
41;0.444444;[0.760777,-4.33679,-0.387595]
42;0.393519;[1.26068,-3.17238,0.0919093]
43;0.365741;[1.07957,-1.66633,1.12181]
44;0.0648148;[0.270175,-2.94654,1.57207]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
