Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.208333;[-1.08852,-2.07559,1.09161]
5;0.425926;[0.533121,-1.98609,-1.29768]
6;0.365741;[-0.748034,-2.62046,-0.0811304]
7;0.37037;[-0.834463,-3.66848,-0.154447]
8;0.324074;[0.324352,-3.34576,-0.19213]
9;0.328704;[-0.980194,-3.03682,0.949678]
10;0.361111;[-0.382751,-4.76862,-1.62609]
11;0.296296;[-0.80439,-4.12408,-0.928528]
12;0.37963;[0.870397,-4.21739,0.601285]
13;0.402778;[1.25416,-3.70448,0.977027]
14;0.361111;[-0.13103,-4.77359,-0.937338]
15;0.402778;[-0.183963,-3.69901,0.355885]
16;0.416667;[-0.0399562,-3.53504,0.274935]
17;0.388889;[0.124629,-3.49933,-0.0528414]
18;0.421296;[0.218552,-1.67693,-0.0335901]
19;0.324074;[-1.57358,-2.06488,-0.454486]
20;0.555556;[0.0510673,-1.02691,-0.054041]
21;0.574074;[-0.18516,-1.00923,-0.0628608]
22;0.319444;[0.455895,-1.53332,-0.785208]
23;0.634259;[0.383729,-1.30475,-0.355111]
24;0.259259;[-1.24607,-1.68039,-0.310687]
25;0.634259;[-0.179641,-1.53416,0.301829]
26;0.606481;[-0.218991,-1.50754,-0.481246]
27;0.328704;[-0.47973,-0.567244,0.711156]
28;0.615741;[0.0224242,-1.46616,-0.295492]
29;0.324074;[0.295249,-1.16125,-0.0774028]
30;0.555556;[0.633512,-1.1015,-0.535999]
31;0.462963;[-0.558555,-2.37001,-1.01546]
32;0.388889;[-0.882044,-3.15476,-0.816243]
33;0.333333;[0.462882,-3.13816,0.217698]
34;0.37963;[-0.325429,-3.76203,0.115087]
35;0.361111;[-0.329463,-2.30103,0.339936]
36;0.328704;[0.358579,-4.81274,-0.334508]
37;0.416667;[0.969627,-3.27409,-0.523499]
38;0.365741;[-0.251762,-3.29227,-0.605102]
39;0.407407;[0.385888,-3.12432,0.382545]
40;0.449074;[-0.568609,-3.87448,0.83113]
41;0.398148;[0.729377,-3.66454,-1.45126]
42;0.337963;[-0.511676,-3.08849,-0.286962]
43;0.412037;[0.426585,-2.19607,0.0124555]
44;0.0462963;[-0.534607,-4.91198,-0.328672]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
