Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.138889;[-0.583055,-12.7897,0.424774]
5;0.402778;[0.209426,-14.4494,0.546653]
6;0.319444;[0.697016,-16.6982,-0.908525]
7;0.347222;[1.59604,-16.0837,0.513055]
8;0.342593;[1.76488,-17.7701,0.664998]
9;0.361111;[-0.191332,-19.7812,0.381682]
10;0.361111;[0.713605,-19.9603,-0.545863]
11;0.412037;[-0.273826,-20.935,-0.217806]
12;0.425926;[1.93139,-20.7091,0.949645]
13;0.430556;[-1.41958,-21.477,-0.152161]
14;0.37037;[0.967125,-23.1001,1.48614]
15;0.421296;[-0.249936,-22.9487,0.626421]
16;0.416667;[0.468882,-23.0315,-0.37343]
17;0.393519;[-0.614442,-22.815,0.934674]
18;0.412037;[-0.0185996,-24.5112,0.791381]
19;0.458333;[-0.396154,-23.0343,0.471381]
20;0.5;[-0.286446,-24.1689,0.691136]
21;0.453704;[-0.270381,-23.9887,-0.426433]
22;0.467593;[0.281968,-23.6052,1.11982]
23;0.532407;[0.0593826,-24.4431,-0.382336]
24;0.476852;[-0.949961,-23.5373,0.136265]
25;0.518519;[-0.997861,-23.8535,0.423781]
26;0.430556;[0.562414,-23.6539,0.0279781]
27;0.476852;[0.00288838,-24.4279,0.382702]
28;0.518519;[-0.299567,-24.0007,-0.875724]
29;0.402778;[-0.213632,-22.7785,1.00414]
30;0.458333;[-1.50767,-23.5839,0.0770981]
31;0.398148;[-0.472176,-22.3367,-0.399782]
32;0.430556;[0.771689,-23.0701,-0.321356]
33;0.412037;[0.984287,-22.6242,-1.18952]
34;0.513889;[-1.29778,-21.0593,-1.39797]
35;0.407407;[-0.591429,-21.0259,-0.611958]
36;0.398148;[-2.015,-19.037,-1.81354]
37;0.356481;[0.679282,-21.0467,-0.608375]
38;0.361111;[-0.681164,-18.7749,-0.000667459]
39;0.393519;[0.598443,-19.4607,-0.197164]
40;0.351852;[-1.39525,-18.236,-1.29473]
41;0.268519;[0.244486,-15.3858,0.169574]
42;0.319444;[-0.500553,-14.453,-0.398636]
43;0.388889;[0.698516,-13.8338,0.386706]
44;0.0231481;[-1.55897,-11.5394,-0.182668]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
